"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"BACE1"	"BACE1"	1.19494644241166	-0.690597552266957	-0.746191778794985	"S01"	1.19494644241166	"IS01"
"COLEC12"	"COLEC12"	1.19314623619028	-0.45379647279533	-1.00010217786502	"S01"	1.19314623619028	"IS01"
"CYBRD1"	"CYBRD1"	1.19306991160382	-0.557928612159943	-0.887361668207816	"S01"	1.19306991160382	"IS01"
"LMOD1"	"LMOD1"	1.19202007279578	-0.452181729844519	-1.00044163576409	"S01"	1.19202007279578	"IS01"
"TNFRSF12A"	"TNFRSF12A"	1.18994961368406	-0.414117577170912	-1.03903028413125	"S01"	1.18994961368406	"IS01"
"APP"	"APP"	1.18884046218101	-0.451148116673649	-0.997586395871196	"S01"	1.18884046218101	"IS01"
"ZNF521"	"ZNF521"	1.18734957927479	-0.446190742612291	-1.00108598479346	"S01"	1.18734957927479	"IS01"
"SYNPO"	"SYNPO"	1.18590210037025	-0.733112080342692	-0.688899483770807	"S01"	1.18590210037025	"IS01"
"RNF180"	"RNF180"	1.18575334678394	-0.471148280712731	-0.972093414363391	"S01"	1.18575334678394	"IS01"
"MFAP4"	"MFAP4"	1.18512288338924	-0.311061315333423	-1.1444799321447	"S01"	1.18512288338924	"IS01"
"ZNF454"	"ZNF454"	1.18434812357392	-0.440326724447413	-1.00367867293977	"S01"	1.18434812357392	"IS01"
"NFIL3"	"NFIL3"	1.18422390332113	-0.621226976174366	-0.807834265544059	"S01"	1.18422390332113	"IS01"
"EPB41L2"	"EPB41L2"	1.18109039006651	-0.464254057856713	-0.973724258430809	"S01"	1.18109039006651	"IS01"
"NEXN"	"NEXN"	1.17745686968271	-0.3439715496929	-1.09929950675323	"S01"	1.17745686968271	"IS01"
"PCDHGA12"	"PCDHGA12"	1.17579294025412	-0.161901245936806	-1.29417508557424	"S01"	1.17579294025412	"IS01"
"SFRP4"	"SFRP4"	1.17551597915221	-0.409487290324906	-1.02600232996137	"S01"	1.17551597915221	"IS01"
"RHOB"	"RHOB"	1.17536936938372	-0.753628568478186	-0.653543665620621	"S01"	1.17536936938372	"IS01"
"TM4SF1"	"TM4SF1"	1.17391369528445	-0.512085617988214	-0.913014131728786	"S01"	1.17391369528445	"IS01"
"RNF152"	"RNF152"	1.17177915133113	-0.911959754694598	-0.477782153738317	"S01"	1.17177915133113	"IS01"
"FERMT2"	"FERMT2"	1.17174854833129	-0.464148775580491	-0.962164254987504	"S01"	1.17174854833129	"IS01"
"MPDZ"	"MPDZ"	1.1706486633894	-0.694329541312345	-0.711791336859679	"S01"	1.1706486633894	"IS01"
"ISM1"	"ISM1"	1.17002387015232	-0.0820234932794003	-1.3733737581465	"S01"	1.17002387015232	"IS01"
"UACA"	"UACA"	1.16991769930549	-0.813264283737267	-0.582220023877641	"S01"	1.16991769930549	"IS01"
"NFIB"	"NFIB"	1.1698984757427	-0.885201394329238	-0.504377900785088	"S01"	1.1698984757427	"IS01"
"PPFIBP1"	"PPFIBP1"	1.16875352953894	-0.795032960833242	-0.6004870033692	"S01"	1.16875352953894	"IS01"
"FKBP9"	"FKBP9"	1.16797490052894	-1.0579538508914	-0.315098848674804	"S01"	1.16797490052894	"IS01"
"CLMP"	"CLMP"	1.16720865107089	-0.834218265716909	-0.556167694044454	"S01"	1.16720865107089	"IS01"
"MFGE8"	"MFGE8"	1.16647504319195	-0.495570749011838	-0.921583521101512	"S01"	1.16647504319195	"IS01"
"RAMP2"	"RAMP2"	1.166250444944	-0.342900480438562	-1.08645419688627	"S01"	1.166250444944	"IS01"
"C3orf70"	"C3orf70"	1.16466561714449	-0.361857185831086	-1.06396728989029	"S01"	1.16466561714449	"IS01"
"HOXA3"	"HOXA3"	1.16411194657651	-0.358400245097507	-1.0670149556967	"S01"	1.16411194657651	"IS01"
"CNRIP1"	"CNRIP1"	1.16276725494583	-0.462773920610048	-0.95242816797311	"S01"	1.16276725494583	"IS01"
"DIXDC1"	"DIXDC1"	1.16209304472352	-0.461487044271307	-0.952977732085102	"S01"	1.16209304472352	"IS01"
"KDR"	"KDR"	1.16138575407259	-0.674153787839254	-0.722041238974094	"S01"	1.16138575407259	"IS01"
"PTPRB"	"PTPRB"	1.16064185079163	-0.707710147736538	-0.684811977817311	"S01"	1.16064185079163	"IS01"
"ANGPTL1"	"ANGPTL1"	1.15904543476076	-0.172060823547943	-1.2622566743156	"S01"	1.15904543476076	"IS01"
"HEG1"	"HEG1"	1.15724088755808	-0.485716735525505	-0.920703793759581	"S01"	1.15724088755808	"IS01"
"UCHL1"	"UCHL1"	1.15695760492365	-0.0541820916442113	-1.38716318234495	"S01"	1.15695760492365	"IS01"
"ADCY6"	"ADCY6"	1.15645660206659	-0.772076000048609	-0.609954066179539	"S01"	1.15645660206659	"IS01"
"ZBTB47"	"ZBTB47"	1.1561131852022	-0.807897464066588	-0.570774986364592	"S01"	1.1561131852022	"IS01"
"ARMC9"	"ARMC9"	1.15435694507652	-0.521520098281326	-0.878369565195672	"S01"	1.15435694507652	"IS01"
"RHBDF1"	"RHBDF1"	1.15354895473076	-0.486846471501496	-0.914868131192588	"S01"	1.15354895473076	"IS01"
"GEM"	"GEM"	1.15334278459752	-0.643088011985737	-0.745595922239484	"S01"	1.15334278459752	"IS01"
"SPARCL1"	"SPARCL1"	1.1528895634531	-0.337846067385918	-1.07522559179984	"S01"	1.1528895634531	"IS01"
"SMOC2"	"SMOC2"	1.15201416853776	-0.593807065343722	-0.797245391019889	"S01"	1.15201416853776	"IS01"
"ADAMTS10"	"ADAMTS10"	1.15108535340944	-0.748299343102726	-0.628962407707094	"S01"	1.15108535340944	"IS01"
"GATA6"	"GATA6"	1.14922817885372	-0.312561884898266	-1.09800140786739	"S01"	1.14922817885372	"IS01"
"ITSN1"	"ITSN1"	1.14804492006179	-0.704463058274725	-0.672582956775648	"S01"	1.14804492006179	"IS01"
"THY1"	"THY1"	1.14791529268169	-0.480736684682956	-0.914437382752491	"S01"	1.14791529268169	"IS01"
"ST5"	"ST5"	1.14553599644664	-0.950899403511725	-0.40286475176078	"S01"	1.14553599644664	"IS01"
"MRGPRF"	"MRGPRF"	1.14461849330028	-0.139070502125534	-1.27991560319711	"S01"	1.14461849330028	"IS01"
"ID1"	"ID1"	1.13996043673901	-0.243123760570714	-1.16153493031488	"S01"	1.13996043673901	"IS01"
"NEURL1B"	"NEURL1B"	1.13956519111649	-0.718610905888447	-0.646681930412233	"S01"	1.13956519111649	"IS01"
"SSH1"	"SSH1"	1.13926622883023	-0.422086785547394	-0.967073844946073	"S01"	1.13926622883023	"IS01"
"ZBTB8A"	"ZBTB8A"	1.13888539423153	-0.293047577581497	-1.10618633937854	"S01"	1.13888539423153	"IS01"
"IGFBP6"	"IGFBP6"	1.13887666564598	-0.191652320689746	-1.21585993600271	"S01"	1.13887666564598	"IS01"
"PCDHB14"	"PCDHB14"	1.13717260267285	-0.177223496996258	-1.22933888556749	"S01"	1.13717260267285	"IS01"
"P3H4"	"P3H4"	1.13619512654791	-0.334784862873424	-1.05767510209606	"S01"	1.13619512654791	"IS01"
"AFAP1"	"AFAP1"	1.13579029300289	-0.612436805490851	-0.756818712323728	"S01"	1.13579029300289	"IS01"
"AMOTL1"	"AMOTL1"	1.13495136226777	-0.633612840058848	-0.7328631410476	"S01"	1.13495136226777	"IS01"
"SDC2"	"SDC2"	1.13070354505108	-0.568301520517829	-0.79820555891973	"S01"	1.13070354505108	"IS01"
"ABCA8"	"ABCA8"	1.12937102619401	-0.398156991806699	-0.980594551085126	"S01"	1.12937102619401	"IS01"
"TINAGL1"	"TINAGL1"	1.12864457417808	-0.341796766337004	-1.04065452794265	"S01"	1.12864457417808	"IS01"
"PRELP"	"PRELP"	1.12796648740962	-0.107963614650286	-1.29275660549894	"S01"	1.12796648740962	"IS01"
"MAGI1"	"MAGI1"	1.12694654340481	-0.877299324184228	-0.459251740049644	"S01"	1.12694654340481	"IS01"
"PALMD"	"PALMD"	1.12614977072733	-0.746054420339321	-0.600230479227961	"S01"	1.12614977072733	"IS01"
"PRKD1"	"PRKD1"	1.12468448028754	-0.635716669331108	-0.717757464455164	"S01"	1.12468448028754	"IS01"
"TPSB2"	"TPSB2"	1.12121181163087	-0.236981804033615	-1.14475006418557	"S01"	1.12121181163087	"IS01"
"ASPN"	"ASPN"	1.12035968636672	-0.130922294480192	-1.25841528659867	"S01"	1.12035968636672	"IS01"
"GUCY1A2"	"GUCY1A2"	1.11962761829332	-0.816951037147198	-0.515387624427749	"S01"	1.11962761829332	"IS01"
"CFAP69"	"CFAP69"	1.11755383114478	-0.197053399220913	-1.18337154837552	"S01"	1.11755383114478	"IS01"
"MSX1"	"MSX1"	1.11715904203444	0.112849277773096	-1.51811599242532	"S01"	1.11715904203444	"IS01"
"PDLIM3"	"PDLIM3"	1.1171085196089	-0.731126596906573	-0.605080415295544	"S01"	1.1171085196089	"IS01"
"RASL12"	"RASL12"	1.11587188842229	-0.392926165470328	-0.969384011497763	"S01"	1.11587188842229	"IS01"
"IGF2"	"IGF2"	1.11540802825758	-0.906743279401271	-0.412981754966642	"S01"	1.11540802825758	"IS01"
"XPNPEP2"	"XPNPEP2"	1.11496178439511	-0.289286687780714	-1.08035890773241	"S01"	1.11496178439511	"IS01"
"MOCS1"	"MOCS1"	1.11408504483414	-0.709636126397725	-0.62454953097418	"S01"	1.11408504483414	"IS01"
"CYYR1"	"CYYR1"	1.11370883610532	-0.353055427166039	-1.00981122945419	"S01"	1.11370883610532	"IS01"
"DLC1"	"DLC1"	1.11268499673738	-0.919459388998694	-0.395823284611919	"S01"	1.11268499673738	"IS01"
"AFAP1L1"	"AFAP1L1"	1.11198976915929	-0.496166260054522	-0.852852618540074	"S01"	1.11198976915929	"IS01"
"APBB2"	"APBB2"	1.11053547701627	-0.907801374109203	-0.405748248337233	"S01"	1.11053547701627	"IS01"
"SLC7A2"	"SLC7A2"	1.10725153438173	-0.817439879904617	-0.499393229812319	"S01"	1.10725153438173	"IS01"
"TPSAB1"	"TPSAB1"	1.10669369107001	-0.0602610956045807	-1.3177756608948	"S01"	1.10669369107001	"IS01"
"S100A6"	"S100A6"	1.10620635513458	-0.489486724562795	-0.85285106145134	"S01"	1.10620635513458	"IS01"
"ADAMTS9"	"ADAMTS9"	1.10542553694278	-0.578608170595837	-0.75546803680511	"S01"	1.10542553694278	"IS01"
"TGFB3"	"TGFB3"	1.10524940456725	-0.927281196786928	-0.378070253270732	"S01"	1.10524940456725	"IS01"
"CFH"	"CFH"	1.10331618174846	-0.552977361668816	-0.780558286978232	"S01"	1.10331618174846	"IS01"
"SAMD5"	"SAMD5"	1.10235666741533	-0.451493469338441	-0.889139629967503	"S01"	1.10235666741533	"IS01"
"THSD1"	"THSD1"	1.10092382864756	-0.250084079535803	-1.10522407939603	"S01"	1.10092382864756	"IS01"
"CHPF"	"CHPF"	1.1006530794802	-0.495397772070416	-0.839517207198349	"S01"	1.1006530794802	"IS01"
"SELE"	"SELE"	1.10050480559859	-0.246616624429543	-1.10845137940161	"S01"	1.10050480559859	"IS01"
"VGLL3"	"VGLL3"	1.09855823627743	-0.64382319861438	-0.67633994172295	"S01"	1.09855823627743	"IS01"
"CALU"	"CALU"	1.09793677736986	-0.353447265555369	-0.989678040367993	"S01"	1.09793677736986	"IS01"
"TNS2"	"TNS2"	1.09769132990298	-0.819776061022741	-0.484919295151968	"S01"	1.09769132990298	"IS01"
"ECSCR"	"ECSCR"	1.09751946942771	0.121995600103935	-1.50346774526589	"S01"	1.09751946942771	"IS01"
"ZNF703"	"ZNF703"	1.09714418273781	-0.721606401302411	-0.59043076942844	"S01"	1.09714418273781	"IS01"
"THBS3"	"THBS3"	1.09525335733667	-0.712464264383067	-0.597957451054502	"S01"	1.09525335733667	"IS01"
"MMP23B"	"MMP23B"	1.09502984053423	-0.556587069761592	-0.766298576356148	"S01"	1.09502984053423	"IS01"
"CD276"	"CD276"	1.09426700533554	-0.772734975422086	-0.531526919386071	"S01"	1.09426700533554	"IS01"
"TUBA1A"	"TUBA1A"	1.09207385996673	-0.643083360669124	-0.669037158942623	"S01"	1.09207385996673	"IS01"
"FAM171A1"	"FAM171A1"	1.09141988366564	-0.383171670205583	-0.949379872694085	"S01"	1.09141988366564	"IS01"
"CNN1"	"CNN1"	1.09112065530684	-0.0718570505491801	-1.28577110435871	"S01"	1.09112065530684	"IS01"
"TCEAL7"	"TCEAL7"	1.09019112708913	0.0431573143831233	-1.40902653247619	"S01"	1.09019112708913	"IS01"
"AGPAT4"	"AGPAT4"	1.08657209693336	-0.220860415571182	-1.11890240443315	"S01"	1.08657209693336	"IS01"
"SNX7"	"SNX7"	1.08528323545242	-0.359601259081469	-0.967208637325401	"S01"	1.08528323545242	"IS01"
"PLPPR2"	"PLPPR2"	1.08523484458451	-0.541161722042167	-0.770744804278975	"S01"	1.08523484458451	"IS01"
"CACNA2D1"	"CACNA2D1"	1.08482457364557	-0.363657771145198	-0.962247338134325	"S01"	1.08482457364557	"IS01"
"APLNR"	"APLNR"	1.08421702183843	-0.438204091429461	-0.880847502108706	"S01"	1.08421702183843	"IS01"
"TJP1"	"TJP1"	1.08334675187885	-0.683275837295037	-0.614653173974702	"S01"	1.08334675187885	"IS01"
"CRTAP"	"CRTAP"	1.08324685958523	-0.240905791150577	-1.0930629497261	"S01"	1.08324685958523	"IS01"
"FILIP1"	"FILIP1"	1.08175578510615	-0.322504782970393	-1.00292979251066	"S01"	1.08175578510615	"IS01"
"EFHD1"	"EFHD1"	1.08001650662759	-0.0949081854472164	-1.24695936387859	"S01"	1.08001650662759	"IS01"
"PHLDA3"	"PHLDA3"	1.07660409012752	-0.252642742203785	-1.07206544405278	"S01"	1.07660409012752	"IS01"
"LURAP1L"	"LURAP1L"	1.07646701531688	-0.264277262723564	-1.05930848676364	"S01"	1.07646701531688	"IS01"
"PDLIM4"	"PDLIM4"	1.07080315619146	-0.175666698258538	-1.14808536976688	"S01"	1.07080315619146	"IS01"
"EGR1"	"EGR1"	1.07069316154932	-0.395502514621898	-0.910140121096916	"S01"	1.07069316154932	"IS01"
"PTPRD"	"PTPRD"	1.06984002295603	-0.308431218612915	-1.00326354256671	"S01"	1.06984002295603	"IS01"
"FILIP1L"	"FILIP1L"	1.06751250852359	-0.375844472798217	-0.927430588252134	"S01"	1.06751250852359	"IS01"
"BAG3"	"BAG3"	1.06733491235242	-0.228824671683166	-1.08624759599481	"S01"	1.06733491235242	"IS01"
"PLPPR4"	"PLPPR4"	1.06688245735548	-0.0841284636367784	-1.24220757947656	"S01"	1.06688245735548	"IS01"
"ZNF629"	"ZNF629"	1.06648083753074	-0.631319862350541	-0.649780407189142	"S01"	1.06648083753074	"IS01"
"MARK1"	"MARK1"	1.06350559136639	-0.0875465549576498	-1.23429020289929	"S01"	1.06350559136639	"IS01"
"OMD"	"OMD"	1.06312739121308	-0.25451352364651	-1.05320076767347	"S01"	1.06312739121308	"IS01"
"NREP"	"NREP"	1.06159757150179	-1.09395431361834	-0.143222444984441	"S01"	1.06159757150179	"IS01"
"SLC5A4"	"SLC5A4"	1.06147504154776	-0.131200913863629	-1.18452957429479	"S01"	1.06147504154776	"IS01"
"ASPH"	"ASPH"	1.06080060693289	-0.739779325340274	-0.525355970010815	"S01"	1.06080060693289	"IS01"
"GSC"	"GSC"	1.06031211163838	0.0223455493283103	-1.3491755030872	"S01"	1.06031211163838	"IS01"
"EPDR1"	"EPDR1"	1.06015673784707	-0.22675459418114	-1.07951680775017	"S01"	1.06015673784707	"IS01"
"ZFP36L1"	"ZFP36L1"	1.05865574177936	-0.472038277976992	-0.81230503793019	"S01"	1.05865574177936	"IS01"
"GOLIM4"	"GOLIM4"	1.05850074735144	-0.201947833314704	-1.1042821828418	"S01"	1.05850074735144	"IS01"
"TUBB6"	"TUBB6"	1.0583411089515	-0.632732121114275	-0.638081003674168	"S01"	1.0583411089515	"IS01"
"EDIL3"	"EDIL3"	1.05720987064031	-0.0285243832334344	-1.29027019166734	"S01"	1.05720987064031	"IS01"
"CCDC3"	"CCDC3"	1.05601003206216	-0.19333966044722	-1.11048160445813	"S01"	1.05601003206216	"IS01"
"TRIP10"	"TRIP10"	1.0555122100517	-0.396014205245845	-0.890615949951946	"S01"	1.0555122100517	"IS01"
"UAP1"	"UAP1"	1.05539121585398	-0.600912912706971	-0.668815200664438	"S01"	1.05539121585398	"IS01"
"PHLDA1"	"PHLDA1"	1.05409833368909	-0.625773016104465	-0.640307107597735	"S01"	1.05409833368909	"IS01"
"WWTR1"	"WWTR1"	1.05379631140378	-0.81654554037483	-0.433561163713706	"S01"	1.05379631140378	"IS01"
"JAG2"	"JAG2"	1.05311190945071	-0.400082518058938	-0.883215545413332	"S01"	1.05311190945071	"IS01"
"ZNF704"	"ZNF704"	1.05146393098517	-0.47475643609942	-0.800377526676835	"S01"	1.05146393098517	"IS01"
"THBD"	"THBD"	1.04616421567735	-0.590269848976691	-0.668797971573843	"S01"	1.04616421567735	"IS01"
"CDC42BPA"	"CDC42BPA"	1.04209553920917	-0.866777051740339	-0.364601439742277	"S01"	1.04209553920917	"IS01"
"PALM"	"PALM"	1.04142925237076	-0.271497142008345	-1.00771395299443	"S01"	1.04142925237076	"IS01"
"LRP3"	"LRP3"	1.0401692562729	-0.33261633176583	-0.940023622673168	"S01"	1.0401692562729	"IS01"
"ADAMTS4"	"ADAMTS4"	1.03983715885675	-0.670882523942059	-0.573688551445711	"S01"	1.03983715885675	"IS01"
"TBC1D16"	"TBC1D16"	1.03881648106097	-0.693921191257227	-0.547490956301583	"S01"	1.03881648106097	"IS01"
"SERPINE1"	"SERPINE1"	1.03860332302893	-0.530020544488092	-0.724524410287714	"S01"	1.03860332302893	"IS01"
"AIF1L"	"AIF1L"	1.03647744112331	-0.246652355088916	-1.0284018897528	"S01"	1.03647744112331	"IS01"
"PCDHGB6"	"PCDHGB6"	1.0358748890936	-0.435068536740161	-0.823829371298783	"S01"	1.0358748890936	"IS01"
"PID1"	"PID1"	1.03561875508525	-0.00776226859893378	-1.28574863258565	"S01"	1.03561875508525	"IS01"
"TEAD4"	"TEAD4"	1.03530795722088	-0.383484440422213	-0.878922103690818	"S01"	1.03530795722088	"IS01"
"PLVAP"	"PLVAP"	1.03201709370112	-0.297562243040735	-0.967756219145952	"S01"	1.03201709370112	"IS01"
"CDC42EP1"	"CDC42EP1"	1.03104078983527	-0.205238102684126	-1.06640800293439	"S01"	1.03104078983527	"IS01"
"CMTM4"	"CMTM4"	1.03068874347266	-0.787462030085021	-0.436146277546854	"S01"	1.03068874347266	"IS01"
"MYO1D"	"MYO1D"	1.02901305319305	-0.842702002654258	-0.374296335133503	"S01"	1.02901305319305	"IS01"
"LRP1"	"LRP1"	1.02857728072345	-0.834878765510889	-0.382214579643363	"S01"	1.02857728072345	"IS01"
"NFIC"	"NFIC"	1.02782374062357	-0.263573987549836	-0.999282915619484	"S01"	1.02782374062357	"IS01"
"CTSF"	"CTSF"	1.0275922087085	-0.444461828640052	-0.803317833039703	"S01"	1.0275922087085	"IS01"
"HIP1"	"HIP1"	1.0262306030332	-0.384321612763802	-0.866673111151011	"S01"	1.0262306030332	"IS01"
"PPP2R3A"	"PPP2R3A"	1.0253703727242	-0.610005675429151	-0.621463990596954	"S01"	1.0253703727242	"IS01"
"BOC"	"BOC"	1.02383546448058	-0.457360146183424	-0.784670495289722	"S01"	1.02383546448058	"IS01"
"RNF133"	"RNF133"	1.02270219991076	-0.097550036716968	-1.17247957068079	"S01"	1.02270219991076	"IS01"
"RAPH1"	"RAPH1"	1.02127266058703	-0.435813781789545	-0.804775744753931	"S01"	1.02127266058703	"IS01"
"SGCE"	"SGCE"	1.0211686158975	-0.140156494801601	-1.12447353658434	"S01"	1.0211686158975	"IS01"
"SERPINE2"	"SERPINE2"	1.02114506947382	-0.426538622804921	-0.814649722585614	"S01"	1.02114506947382	"IS01"
"BLID"	"BLID"	1.0207010906935	-0.031029188498602	-1.24193796343966	"S01"	1.0207010906935	"IS01"
"CMBL"	"CMBL"	1.01962017591576	-0.103530583368871	-1.1621586982592	"S01"	1.01962017591576	"IS01"
"ROBO4"	"ROBO4"	1.01923402521877	-0.5070396850667	-0.725179443726775	"S01"	1.01923402521877	"IS01"
"SORBS1"	"SORBS1"	1.01727890980068	-0.431285407521325	-0.804683590972375	"S01"	1.01727890980068	"IS01"
"MYADM"	"MYADM"	1.01697651800958	-0.608523328528769	-0.612578267118807	"S01"	1.01697651800958	"IS01"
"ABCA6"	"ABCA6"	1.01679622417297	-0.70849831471065	-0.504204841885352	"S01"	1.01679622417297	"IS01"
"LOXL1"	"LOXL1"	1.01564330621789	-0.378792399461496	-0.85942409068839	"S01"	1.01564330621789	"IS01"
"PLXND1"	"PLXND1"	1.01553048122779	-0.335147332670441	-0.906496231273271	"S01"	1.01553048122779	"IS01"
"MEX3D"	"MEX3D"	1.01540231285427	-0.29746175482626	-0.947102510185393	"S01"	1.01540231285427	"IS01"
"PLA2R1"	"PLA2R1"	1.01412089391825	-0.419681028556687	-0.813290281800753	"S01"	1.01412089391825	"IS01"
"NPAS2"	"NPAS2"	1.01369646081093	-0.268203212310868	-0.976621299462485	"S01"	1.01369646081093	"IS01"
"SOX7"	"SOX7"	1.01335238462413	-0.0281304118050033	-1.23589051984051	"S01"	1.01335238462413	"IS01"
"NOV"	"NOV"	1.01034442015958	0.141914983502598	-1.41607857873288	"S01"	1.01034442015958	"IS01"
"IGFBP3"	"IGFBP3"	1.01029747660995	-0.475196753662615	-0.748458168633746	"S01"	1.01029747660995	"IS01"
"MEOX2"	"MEOX2"	1.00877371969934	-0.346618740622062	-0.885643528849184	"S01"	1.00877371969934	"IS01"
"PCDHGB1"	"PCDHGB1"	1.00874391017568	0.10013633065785	-1.36888439142751	"S01"	1.00874391017568	"IS01"
"GYG2"	"GYG2"	1.0087241661687	-0.259438232855224	-0.979889278386398	"S01"	1.0087241661687	"IS01"
"COX7A1"	"COX7A1"	1.00796106726226	0.0101815888831768	-1.27059741742909	"S01"	1.00796106726226	"IS01"
"VSTM4"	"VSTM4"	1.00730884751572	-0.536716966792165	-0.678173870190451	"S01"	1.00730884751572	"IS01"
"ZNF436"	"ZNF436"	1.00506653863397	-0.619837457483162	-0.585456059964455	"S01"	1.00506653863397	"IS01"
"EPHA3"	"EPHA3"	1.00365601775561	-0.355464947908853	-0.869678868318752	"S01"	1.00365601775561	"IS01"
"CLSTN2"	"CLSTN2"	1.00112615322737	-0.247589770002286	-0.983211631519611	"S01"	1.00112615322737	"IS01"
"TBX18"	"TBX18"	0.997386716165579	-0.163995175903911	-1.06896730466122	"S01"	0.997386716165579	"IS01"
"KIF1C"	"KIF1C"	0.997088339964277	-0.299666785541697	-0.921831432004415	"S01"	0.997088339964277	"IS01"
"FGF7"	"FGF7"	0.992548540506395	-0.469948098835159	-0.731956218155652	"S01"	0.992548540506395	"IS01"
"MTSS1L"	"MTSS1L"	0.99200056467453	-0.367471696145729	-0.842125483967026	"S01"	0.99200056467453	"IS01"
"ABL2"	"ABL2"	0.991325361240649	-0.620453463727157	-0.567618237372513	"S01"	0.991325361240649	"IS01"
"IRS2"	"IRS2"	0.990469322838089	-0.574186492231899	-0.616597882635864	"S01"	0.990469322838089	"IS01"
"GSTT2B"	"GSTT2B"	0.989415929542004	-0.0887136693038589	-1.14044263756759	"S01"	0.989415929542004	"IS01"
"CHSY3"	"CHSY3"	0.987379931239961	-0.214035373379063	-1.00233140068251	"S01"	0.987379931239961	"IS01"
"ADIRF"	"ADIRF"	0.986760833472638	0.0151340844950625	-1.24946223366922	"S01"	0.986760833472638	"IS01"
"C3"	"C3"	0.986412206676783	-0.216114982553333	-0.998872477143514	"S01"	0.986412206676783	"IS01"
"VGLL4"	"VGLL4"	0.9814295255584	-0.525977222786604	-0.657451900427908	"S01"	0.9814295255584	"IS01"
"CYR61"	"CYR61"	0.978759208354954	-0.563051862241667	-0.614009419606957	"S01"	0.978759208354954	"IS01"
"DDAH1"	"DDAH1"	0.978660047668238	-0.15922352966515	-1.05072754061626	"S01"	0.978660047668238	"IS01"
"NEK6"	"NEK6"	0.978156785112537	-0.387973651702008	-0.802647784153495	"S01"	0.978156785112537	"IS01"
"DZIP1"	"DZIP1"	0.978043811334594	-0.528719299426351	-0.65025474690144	"S01"	0.978043811334594	"IS01"
"ATN1"	"ATN1"	0.977633097927136	-0.262949901808956	-0.937238035890792	"S01"	0.977633097927136	"IS01"
"RCAN1"	"RCAN1"	0.977355485520454	-0.574704804730635	-0.599649686569501	"S01"	0.977355485520454	"IS01"
"CXorf36"	"CXorf36"	0.976621937582004	-0.527591711281644	-0.649697694175908	"S01"	0.976621937582004	"IS01"
"CD34"	"CD34"	0.976438268151432	-0.570654856913292	-0.602884538050913	"S01"	0.976438268151432	"IS01"
"CLEC14A"	"CLEC14A"	0.976281103665841	-0.546651189709116	-0.628654150603656	"S01"	0.976281103665841	"IS01"
"FGF10"	"FGF10"	0.973242546341671	0.0627379055850066	-1.28406482876929	"S01"	0.973242546341671	"IS01"
"MET"	"MET"	0.971451706641428	-0.150888478097928	-1.05073620235693	"S01"	0.971451706641428	"IS01"
"VWF"	"VWF"	0.970718421888098	-0.354794783903019	-0.829243845640985	"S01"	0.970718421888098	"IS01"
"OSCP1"	"OSCP1"	0.970439667651653	0.121955514054343	-1.34462100937822	"S01"	0.970439667651653	"IS01"
"TCTEX1D1"	"TCTEX1D1"	0.969454202360745	-0.0482408132912177	-1.15927934974015	"S01"	0.969454202360745	"IS01"
"FGF18"	"FGF18"	0.966917324453815	-0.0815546074453638	-1.1200719206065	"S01"	0.966917324453815	"IS01"
"GPC1"	"GPC1"	0.966202668475256	0.0226171130762172	-1.23186681022525	"S01"	0.966202668475256	"IS01"
"BACE2"	"BACE2"	0.965418127152271	-0.438011734554456	-0.732600323412398	"S01"	0.965418127152271	"IS01"
"UGGT2"	"UGGT2"	0.963753935610066	-0.556035461282429	-0.602848309594067	"S01"	0.963753935610066	"IS01"
"MRVI1"	"MRVI1"	0.963088799675602	-0.523048339846995	-0.637701011234587	"S01"	0.963088799675602	"IS01"
"PGM1"	"PGM1"	0.960785480805374	-0.269104583660115	-0.909526824930299	"S01"	0.960785480805374	"IS01"
"C5AR1"	"C5AR1"	0.960569610535404	-0.266971563486075	-0.911564464343247	"S01"	0.960569610535404	"IS01"
"OSMR"	"OSMR"	0.960336197216255	0.0440854196468856	-1.24775924200797	"S01"	0.960336197216255	"IS01"
"STARD13"	"STARD13"	0.958962189606798	-0.555785651090734	-0.597130608533117	"S01"	0.958962189606798	"IS01"
"MORF4L2"	"MORF4L2"	0.95798596255632	-0.460231840882197	-0.699276189568616	"S01"	0.95798596255632	"IS01"
"ACTG2"	"ACTG2"	0.950588761912257	-0.0397293432685541	-1.14491173260568	"S01"	0.950588761912257	"IS01"
"FABP4"	"FABP4"	0.950134423334124	-0.0489055816576391	-1.13441756257766	"S01"	0.950134423334124	"IS01"
"AADAT"	"AADAT"	0.949743586421183	0.0619209273751423	-1.25381593746206	"S01"	0.949743586421183	"IS01"
"PPP1R3B"	"PPP1R3B"	0.9484598808032	-0.403421188231683	-0.748827091223156	"S01"	0.9484598808032	"IS01"
"ELOVL2"	"ELOVL2"	0.948258935829408	-0.0423372993158585	-1.1391791390904	"S01"	0.948258935829408	"IS01"
"RGS2"	"RGS2"	0.947175771606772	-0.236898189797433	-0.927358980810947	"S01"	0.947175771606772	"IS01"
"KLHL13"	"KLHL13"	0.938145646606005	0.0967898925192454	-1.27704231219197	"S01"	0.938145646606005	"IS01"
"SLC39A14"	"SLC39A14"	0.938096957275678	-0.919559298921436	-0.177543875806126	"S01"	0.938096957275678	"IS01"
