"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"HMGXB3"	"HMGXB3"	0.106523546410118	-0.106523546410118	"S01"	0.106523546410118	"IS01"
"DYNLT1"	"DYNLT1"	0.10446113596152	-0.10446113596152	"S01"	0.10446113596152	"IS01"
"CAPN3"	"CAPN3"	0.104097290221068	-0.104097290221068	"S01"	0.104097290221068	"IS01"
"MFAP3"	"MFAP3"	0.102884298664129	-0.102884298664129	"S01"	0.102884298664129	"IS01"
"PKP4"	"PKP4"	0.102292241475304	-0.102292241475304	"S01"	0.102292241475304	"IS01"
"SLC9A1"	"SLC9A1"	0.100893186730433	-0.100893186730433	"S01"	0.100893186730433	"IS01"
"GMPR2"	"GMPR2"	0.0987796272748939	-0.0987796272748939	"S01"	0.0987796272748939	"IS01"
"BRAF"	"BRAF"	0.0987489743276985	-0.0987489743276985	"S01"	0.0987489743276985	"IS01"
"ALYREF"	"ALYREF"	0.098212050474228	-0.098212050474228	"S01"	0.098212050474228	"IS01"
"TRIOBP"	"TRIOBP"	0.0972671382312917	-0.0972671382312917	"S01"	0.0972671382312917	"IS01"
"NCSTN"	"NCSTN"	0.096490627950677	-0.096490627950677	"S01"	0.096490627950677	"IS01"
"MAP4K5"	"MAP4K5"	0.0959165413067632	-0.0959165413067632	"S01"	0.0959165413067632	"IS01"
"DDB2"	"DDB2"	0.0958713502115217	-0.0958713502115217	"S01"	0.0958713502115217	"IS01"
"RPS6KA2"	"RPS6KA2"	0.0942052387138114	-0.0942052387138114	"S01"	0.0942052387138114	"IS01"
"RPS6KA3"	"RPS6KA3"	0.0922403077076496	-0.0922403077076496	"S01"	0.0922403077076496	"IS01"
"GTPBP1"	"GTPBP1"	0.0916338371483612	-0.0916338371483612	"S01"	0.0916338371483612	"IS01"
"TMEM8A"	"TMEM8A"	0.0892392664415364	-0.0892392664415364	"S01"	0.0892392664415364	"IS01"
"FAM208B"	"FAM208B"	0.0877501192251153	-0.0877501192251153	"S01"	0.0877501192251153	"IS01"
"VPS45"	"VPS45"	0.0863363651175265	-0.0863363651175265	"S01"	0.0863363651175265	"IS01"
"ACTR10"	"ACTR10"	0.0848581323429932	-0.0848581323429932	"S01"	0.0848581323429932	"IS01"
"GSTM1"	"GSTM1"	0.0815553522997098	-0.0815553522997098	"S01"	0.0815553522997098	"IS01"
"USP7"	"USP7"	0.0811242923467723	-0.0811242923467723	"S01"	0.0811242923467723	"IS01"
"DERL1"	"DERL1"	0.0792838682037493	-0.0792838682037493	"S01"	0.0792838682037493	"IS01"
"LARP4"	"LARP4"	0.0790950729012827	-0.0790950729012827	"S01"	0.0790950729012827	"IS01"
"ARL5A"	"ARL5A"	0.0782465552826996	-0.0782465552826996	"S01"	0.0782465552826996	"IS01"
"PARP8"	"PARP8"	0.0774737600737124	-0.0774737600737124	"S01"	0.0774737600737124	"IS01"
"ANKRD40"	"ANKRD40"	0.07708188691536	-0.07708188691536	"S01"	0.07708188691536	"IS01"
"UBE2E3"	"UBE2E3"	0.0768577869194599	-0.0768577869194599	"S01"	0.0768577869194599	"IS01"
"GCLC"	"GCLC"	0.0768451153001514	-0.0768451153001514	"S01"	0.0768451153001514	"IS01"
"EIF6"	"EIF6"	0.0746438904039473	-0.0746438904039473	"S01"	0.0746438904039473	"IS01"
"SSR1"	"SSR1"	0.0745674035216779	-0.0745674035216779	"S01"	0.0745674035216779	"IS01"
"PLXNC1"	"PLXNC1"	0.0725319496897195	-0.0725319496897195	"S01"	0.0725319496897195	"IS01"
"POLK"	"POLK"	0.0724930401609749	-0.0724930401609749	"S01"	0.0724930401609749	"IS01"
"ARPC2"	"ARPC2"	0.069460746742781	-0.069460746742781	"S01"	0.069460746742781	"IS01"
"KDM2A"	"KDM2A"	0.0688496271755615	-0.0688496271755615	"S01"	0.0688496271755615	"IS01"
"CREB3L2"	"CREB3L2"	0.0677964827821186	-0.0677964827821186	"S01"	0.0677964827821186	"IS01"
"SNX1"	"SNX1"	0.0668069991168969	-0.0668069991168969	"S01"	0.0668069991168969	"IS01"
"PLEKHO1"	"PLEKHO1"	0.0666947366383868	-0.0666947366383868	"S01"	0.0666947366383868	"IS01"
"YARS"	"YARS"	0.0660521533137574	-0.0660521533137574	"S01"	0.0660521533137574	"IS01"
"UFM1"	"UFM1"	0.0655418284668593	-0.0655418284668593	"S01"	0.0655418284668593	"IS01"
"UBA6"	"UBA6"	0.0630659801996213	-0.0630659801996213	"S01"	0.0630659801996213	"IS01"
"USP28"	"USP28"	0.0616403220702831	-0.0616403220702831	"S01"	0.0616403220702831	"IS01"
"COX7A2"	"COX7A2"	0.059906718220096	-0.059906718220096	"S01"	0.059906718220096	"IS01"
"BMPR2"	"BMPR2"	0.0589534924595329	-0.0589534924595329	"S01"	0.0589534924595329	"IS01"
"TMEM218"	"TMEM218"	0.058473392966471	-0.058473392966471	"S01"	0.058473392966471	"IS01"
"SLC25A46"	"SLC25A46"	0.0579727960249924	-0.0579727960249924	"S01"	0.0579727960249924	"IS01"
"TEC"	"TEC"	0.0577419923856704	-0.0577419923856704	"S01"	0.0577419923856704	"IS01"
"DCAF7"	"DCAF7"	0.0574540045483109	-0.0574540045483109	"S01"	0.0574540045483109	"IS01"
"ZNF440"	"ZNF440"	0.0559980858434117	-0.0559980858434117	"S01"	0.0559980858434117	"IS01"
"NUP205"	"NUP205"	0.0553845260870242	-0.0553845260870242	"S01"	0.0553845260870242	"IS01"
"PSMA7"	"PSMA7"	0.0543974112280152	-0.0543974112280152	"S01"	0.0543974112280152	"IS01"
"CDK8"	"CDK8"	0.0542910358247737	-0.0542910358247737	"S01"	0.0542910358247737	"IS01"
"TMEM260"	"TMEM260"	0.0521559905981125	-0.0521559905981125	"S01"	0.0521559905981125	"IS01"
"HSD17B11"	"HSD17B11"	0.0520663362133922	-0.0520663362133922	"S01"	0.0520663362133922	"IS01"
"SUZ12"	"SUZ12"	0.0516851092738584	-0.0516851092738584	"S01"	0.0516851092738584	"IS01"
"NCLN"	"NCLN"	0.0515197363386708	-0.0515197363386708	"S01"	0.0515197363386708	"IS01"
"TMCO3"	"TMCO3"	0.0503759201271706	-0.0503759201271706	"S01"	0.0503759201271706	"IS01"
"TMEM214"	"TMEM214"	0.0502948792367945	-0.0502948792367945	"S01"	0.0502948792367945	"IS01"
"ZBTB48"	"ZBTB48"	0.0468095357799554	-0.0468095357799554	"S01"	0.0468095357799554	"IS01"
"PLIN3"	"PLIN3"	0.0466830110504484	-0.0466830110504484	"S01"	0.0466830110504484	"IS01"
"UBE2J2"	"UBE2J2"	0.0463735462167046	-0.0463735462167046	"S01"	0.0463735462167046	"IS01"
"FANCA"	"FANCA"	0.0439464843049199	-0.0439464843049199	"S01"	0.0439464843049199	"IS01"
"POLR2C"	"POLR2C"	0.0434471261156995	-0.0434471261156995	"S01"	0.0434471261156995	"IS01"
"PHKB"	"PHKB"	0.0402823913536415	-0.0402823913536415	"S01"	0.0402823913536415	"IS01"
"ACTR1A"	"ACTR1A"	0.0384302580772222	-0.0384302580772222	"S01"	0.0384302580772222	"IS01"
"IREB2"	"IREB2"	0.0344051507801908	-0.0344051507801908	"S01"	0.0344051507801908	"IS01"
"TBC1D23"	"TBC1D23"	0.0337761648456758	-0.0337761648456758	"S01"	0.0337761648456758	"IS01"
"FBXO18"	"FBXO18"	0.0324000492069116	-0.0324000492069116	"S01"	0.0324000492069116	"IS01"
"MYD88"	"MYD88"	0.0314063192904643	-0.0314063192904643	"S01"	0.0314063192904643	"IS01"
"RAD23B"	"RAD23B"	0.0271755842928569	-0.0271755842928569	"S01"	0.0271755842928569	"IS01"
"SLC38A2"	"SLC38A2"	0.0271257118013644	-0.0271257118013644	"S01"	0.0271257118013644	"IS01"
"C11orf57"	"C11orf57"	0.0269929441607727	-0.0269929441607727	"S01"	0.0269929441607727	"IS01"
"ERCC5"	"ERCC5"	0.0252028522135348	-0.0252028522135348	"S01"	0.0252028522135348	"IS01"
"USP47"	"USP47"	0.023404798359057	-0.023404798359057	"S01"	0.023404798359057	"IS01"
"KIDINS220"	"KIDINS220"	0.0222987139966389	-0.0222987139966389	"S01"	0.0222987139966389	"IS01"
"ATN1"	"ATN1"	0.0218560073741297	-0.0218560073741297	"S01"	0.0218560073741297	"IS01"
"TNRC18"	"TNRC18"	0.0187173114734442	-0.0187173114734442	"S01"	0.0187173114734442	"IS01"
"TBC1D10B"	"TBC1D10B"	0.0176460266487827	-0.0176460266487827	"S01"	0.0176460266487827	"IS01"
"HS1BP3"	"HS1BP3"	0.0158931737082293	-0.0158931737082293	"S01"	0.0158931737082293	"IS01"
"GATAD1"	"GATAD1"	0.0133982704230809	-0.0133982704230809	"S01"	0.0133982704230809	"IS01"
"CSDE1"	"CSDE1"	0.00957619261003379	-0.00957619261003379	"S01"	0.00957619261003379	"IS01"
"TMEM167B"	"TMEM167B"	0.00650874207921783	-0.00650874207921783	"S01"	0.00650874207921783	"IS01"
"SMAD2"	"SMAD2"	0.00638666288599346	-0.00638666288599346	"S01"	0.00638666288599346	"IS01"
"RNF145"	"RNF145"	0.00602943717785275	-0.00602943717785275	"S01"	0.00602943717785275	"IS01"
"MKNK1"	"MKNK1"	-0.698207323521043	0.698207323521043	"S02"	0.698207323521043	"IS02"
"KMT2E"	"KMT2E"	-0.607322776778462	0.607322776778462	"S02"	0.607322776778462	"IS02"
"EIF5"	"EIF5"	-0.57499247012937	0.57499247012937	"S02"	0.57499247012937	"IS02"
"TRA2A"	"TRA2A"	-0.514273098071517	0.514273098071517	"S02"	0.514273098071517	"IS02"
"SEC61A1"	"SEC61A1"	-0.464501195479455	0.464501195479455	"S02"	0.464501195479455	"IS02"
"SSH2"	"SSH2"	-0.461573298137897	0.461573298137897	"S02"	0.461573298137897	"IS02"
"MGAT1"	"MGAT1"	-0.399515727741725	0.399515727741725	"S02"	0.399515727741725	"IS02"
"SSFA2"	"SSFA2"	-0.371713305367585	0.371713305367585	"S02"	0.371713305367585	"IS02"
"MINK1"	"MINK1"	-0.369008778677138	0.369008778677138	"S02"	0.369008778677138	"IS02"
"GSAP"	"GSAP"	-0.354725199668387	0.354725199668387	"S02"	0.354725199668387	"IS02"
"GNAI3"	"GNAI3"	-0.35283253450214	0.35283253450214	"S02"	0.35283253450214	"IS02"
"SAR1A"	"SAR1A"	-0.314408058226138	0.314408058226138	"S02"	0.314408058226138	"IS02"
"SETD7"	"SETD7"	-0.306414452787266	0.306414452787266	"S02"	0.306414452787266	"IS02"
"EIF3D"	"EIF3D"	-0.299389490519825	0.299389490519825	"S02"	0.299389490519825	"IS02"
"CDK5RAP3"	"CDK5RAP3"	-0.299219535246469	0.299219535246469	"S02"	0.299219535246469	"IS02"
"CLPTM1L"	"CLPTM1L"	-0.289687695890714	0.289687695890714	"S02"	0.289687695890714	"IS02"
"COLGALT1"	"COLGALT1"	-0.282421011871775	0.282421011871775	"S02"	0.282421011871775	"IS02"
"TTLL5"	"TTLL5"	-0.275673709878524	0.275673709878524	"S02"	0.275673709878524	"IS02"
"TBC1D14"	"TBC1D14"	-0.248412662482765	0.248412662482765	"S02"	0.248412662482765	"IS02"
"GABARAPL2"	"GABARAPL2"	-0.247046836897886	0.247046836897886	"S02"	0.247046836897886	"IS02"
"USP40"	"USP40"	-0.246662005504661	0.246662005504661	"S02"	0.246662005504661	"IS02"
"PTK2B"	"PTK2B"	-0.243583127119836	0.243583127119836	"S02"	0.243583127119836	"IS02"
"IKBIP"	"IKBIP"	-0.241662870024423	0.241662870024423	"S02"	0.241662870024423	"IS02"
"SUN2"	"SUN2"	-0.235763941116491	0.235763941116491	"S02"	0.235763941116491	"IS02"
"FES"	"FES"	-0.218273787240127	0.218273787240127	"S02"	0.218273787240127	"IS02"
"NAIP"	"NAIP"	-0.211405508769865	0.211405508769865	"S02"	0.211405508769865	"IS02"
"MLF2"	"MLF2"	-0.207131729236152	0.207131729236152	"S02"	0.207131729236152	"IS02"
"FAM160A2"	"FAM160A2"	-0.201646270147633	0.201646270147633	"S02"	0.201646270147633	"IS02"
"SLC38A7"	"SLC38A7"	-0.196658047170054	0.196658047170054	"S02"	0.196658047170054	"IS02"
"IPO7"	"IPO7"	-0.190982284119385	0.190982284119385	"S02"	0.190982284119385	"IS02"
"DCTN1"	"DCTN1"	-0.189157096603758	0.189157096603758	"S02"	0.189157096603758	"IS02"
"LIMK1"	"LIMK1"	-0.187404586831998	0.187404586831998	"S02"	0.187404586831998	"IS02"
"CTAGE5"	"CTAGE5"	-0.186320790296758	0.186320790296758	"S02"	0.186320790296758	"IS02"
"WDR26"	"WDR26"	-0.175349037538936	0.175349037538936	"S02"	0.175349037538936	"IS02"
"LMAN1"	"LMAN1"	-0.174088080334957	0.174088080334957	"S02"	0.174088080334957	"IS02"
"PPM1F"	"PPM1F"	-0.172263646705621	0.172263646705621	"S02"	0.172263646705621	"IS02"
"PEX13"	"PEX13"	-0.168980215676835	0.168980215676835	"S02"	0.168980215676835	"IS02"
"CCP110"	"CCP110"	-0.16815926323046	0.16815926323046	"S02"	0.16815926323046	"IS02"
"VPS8"	"VPS8"	-0.158216827782001	0.158216827782001	"S02"	0.158216827782001	"IS02"
"LRRC41"	"LRRC41"	-0.145061360231959	0.145061360231959	"S02"	0.145061360231959	"IS02"
"GTPBP2"	"GTPBP2"	-0.144906810108308	0.144906810108308	"S02"	0.144906810108308	"IS02"
"HDAC6"	"HDAC6"	-0.1345960383419	0.1345960383419	"S02"	0.1345960383419	"IS02"
"TUBGCP2"	"TUBGCP2"	-0.132126951611883	0.132126951611883	"S02"	0.132126951611883	"IS02"
"XRN1"	"XRN1"	-0.127971830754335	0.127971830754335	"S02"	0.127971830754335	"IS02"
"MARK3"	"MARK3"	-0.125452356431018	0.125452356431018	"S02"	0.125452356431018	"IS02"
"EEF2K"	"EEF2K"	-0.12260956996546	0.12260956996546	"S02"	0.12260956996546	"IS02"
"HDAC8"	"HDAC8"	-0.117830804785168	0.117830804785168	"S02"	0.117830804785168	"IS02"
"NPEPPS"	"NPEPPS"	-0.11604656777896	0.11604656777896	"S02"	0.11604656777896	"IS02"
"ARHGEF2"	"ARHGEF2"	-0.113890577740959	0.113890577740959	"S02"	0.113890577740959	"IS02"
"TNIP2"	"TNIP2"	-0.11009494276881	0.11009494276881	"S02"	0.11009494276881	"IS02"
"LAMP1"	"LAMP1"	-0.106958751469422	0.106958751469422	"S02"	0.106958751469422	"IS02"
"NHLRC3"	"NHLRC3"	-0.105575651784734	0.105575651784734	"S02"	0.105575651784734	"IS02"
"NFE2L1"	"NFE2L1"	-0.103477508063532	0.103477508063532	"S02"	0.103477508063532	"IS02"
"PIP5K1C"	"PIP5K1C"	-0.0997318101252771	0.0997318101252771	"S02"	0.0997318101252771	"IS02"
"UBR4"	"UBR4"	-0.099525550467694	0.099525550467694	"S02"	0.099525550467694	"IS02"
"TSPAN3"	"TSPAN3"	-0.0967350047200892	0.0967350047200892	"S02"	0.0967350047200892	"IS02"
"TCIRG1"	"TCIRG1"	-0.0910709555495927	0.0910709555495927	"S02"	0.0910709555495927	"IS02"
"ZFY"	"ZFY"	-0.0906828696778242	0.0906828696778242	"S02"	0.0906828696778242	"IS02"
"BSCL2"	"BSCL2"	-0.0878093943232655	0.0878093943232655	"S02"	0.0878093943232655	"IS02"
"HERC4"	"HERC4"	-0.0822658333492241	0.0822658333492241	"S02"	0.0822658333492241	"IS02"
"EFR3A"	"EFR3A"	-0.0781329782138335	0.0781329782138335	"S02"	0.0781329782138335	"IS02"
"SH3BP2"	"SH3BP2"	-0.0729596415404968	0.0729596415404968	"S02"	0.0729596415404968	"IS02"
"GCA"	"GCA"	-0.0723023012938514	0.0723023012938514	"S02"	0.0723023012938514	"IS02"
"OSTM1"	"OSTM1"	-0.0720919624674475	0.0720919624674475	"S02"	0.0720919624674475	"IS02"
"WDR11"	"WDR11"	-0.0709104230002569	0.0709104230002569	"S02"	0.0709104230002569	"IS02"
"USP34"	"USP34"	-0.0703533098391435	0.0703533098391435	"S02"	0.0703533098391435	"IS02"
"ZCCHC2"	"ZCCHC2"	-0.0702677001405928	0.0702677001405928	"S02"	0.0702677001405928	"IS02"
"KTN1"	"KTN1"	-0.0700794964684998	0.0700794964684998	"S02"	0.0700794964684998	"IS02"
"AL023875.1"	"AL023875.1"	-0.069271118011534	0.069271118011534	"S02"	0.069271118011534	"IS02"
"MAN2B1"	"MAN2B1"	-0.0690423167794002	0.0690423167794002	"S02"	0.0690423167794002	"IS02"
"UTY"	"UTY"	-0.063047364361106	0.063047364361106	"S02"	0.063047364361106	"IS02"
"TTLL12"	"TTLL12"	-0.0611954699690899	0.0611954699690899	"S02"	0.0611954699690899	"IS02"
"TMEM87B"	"TMEM87B"	-0.0607497414455164	0.0607497414455164	"S02"	0.0607497414455164	"IS02"
"SNX13"	"SNX13"	-0.0604658285449751	0.0604658285449751	"S02"	0.0604658285449751	"IS02"
"YIPF3"	"YIPF3"	-0.0596909985693624	0.0596909985693624	"S02"	0.0596909985693624	"IS02"
"SHKBP1"	"SHKBP1"	-0.0596865774852478	0.0596865774852478	"S02"	0.0596865774852478	"IS02"
"ZMPSTE24"	"ZMPSTE24"	-0.0570230188359651	0.0570230188359651	"S02"	0.0570230188359651	"IS02"
"STAT3"	"STAT3"	-0.0563211623959975	0.0563211623959975	"S02"	0.0563211623959975	"IS02"
"GTF3C1"	"GTF3C1"	-0.0546405772003655	0.0546405772003655	"S02"	0.0546405772003655	"IS02"
"DHX15"	"DHX15"	-0.0493020288568093	0.0493020288568093	"S02"	0.0493020288568093	"IS02"
"VPS36"	"VPS36"	-0.0492855382853186	0.0492855382853186	"S02"	0.0492855382853186	"IS02"
"DNPEP"	"DNPEP"	-0.048402102556325	0.048402102556325	"S02"	0.048402102556325	"IS02"
"GNPDA1"	"GNPDA1"	-0.0482989609323947	0.0482989609323947	"S02"	0.0482989609323947	"IS02"
"COPG1"	"COPG1"	-0.0452951427072016	0.0452951427072016	"S02"	0.0452951427072016	"IS02"
"EID1"	"EID1"	-0.0431017331727089	0.0431017331727089	"S02"	0.0431017331727089	"IS02"
"HSPH1"	"HSPH1"	-0.042783300176532	0.042783300176532	"S02"	0.042783300176532	"IS02"
"SLC36A4"	"SLC36A4"	-0.0420388256299653	0.0420388256299653	"S02"	0.0420388256299653	"IS02"
"DLGAP4"	"DLGAP4"	-0.0390112200782947	0.0390112200782947	"S02"	0.0390112200782947	"IS02"
"MARCH6"	"MARCH6"	-0.0387843495757511	0.0387843495757511	"S02"	0.0387843495757511	"IS02"
"FAM156A"	"FAM156A"	-0.0384181769582784	0.0384181769582784	"S02"	0.0384181769582784	"IS02"
"LYPLA1"	"LYPLA1"	-0.030816834909316	0.030816834909316	"S02"	0.030816834909316	"IS02"
"HNRNPL"	"HNRNPL"	-0.0290387326179005	0.0290387326179005	"S02"	0.0290387326179005	"IS02"
"DLST"	"DLST"	-0.0269446367301184	0.0269446367301184	"S02"	0.0269446367301184	"IS02"
"SDHC"	"SDHC"	-0.022231736018838	0.022231736018838	"S02"	0.022231736018838	"IS02"
"SPG21"	"SPG21"	-0.0215410138351654	0.0215410138351654	"S02"	0.0215410138351654	"IS02"
"C11orf95"	"C11orf95"	-0.0181645330035578	0.0181645330035578	"S02"	0.0181645330035578	"IS02"
"LRRC57"	"LRRC57"	-0.0165028668040917	0.0165028668040917	"S02"	0.0165028668040917	"IS02"
"HM13"	"HM13"	-0.0122153662309374	0.0122153662309374	"S02"	0.0122153662309374	"IS02"
"WASL"	"WASL"	-0.0118221966972844	0.0118221966972844	"S02"	0.0118221966972844	"IS02"
"TAB2"	"TAB2"	-0.0115017840682666	0.0115017840682666	"S02"	0.0115017840682666	"IS02"
"C1orf43"	"C1orf43"	-0.0110022093054286	0.0110022093054286	"S02"	0.0110022093054286	"IS02"
"HK1"	"HK1"	-0.0100194810254304	0.0100194810254304	"S02"	0.0100194810254304	"IS02"
"CCDC88A"	"CCDC88A"	-0.00902830383583141	0.00902830383583141	"S02"	0.00902830383583141	"IS02"
"OGFRL1"	"OGFRL1"	-0.00153131853110051	0.00153131853110051	"S02"	0.00153131853110051	"IS02"
