"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"MICALL2"	"MICALL2"	-0.689262755967629	0.327813362712895	0.945227227316826	-0.775114927090636	"S02"	0.945227227316826	"IS03"
"AP5B1"	"AP5B1"	-0.611890247083404	0.11336945566795	0.942962502272831	-0.636598918306939	"S02"	0.942962502272831	"IS03"
"XYLT2"	"XYLT2"	-0.0913565091444476	-0.560449861539995	0.933460546590894	-0.426436482649688	"S02"	0.933460546590894	"IS03"
"RAPGEF1"	"RAPGEF1"	0.119806868880926	-0.315521060677547	0.930226155447008	-0.82411201129375	"S02"	0.930226155447008	"IS03"
"CSNK1D"	"CSNK1D"	-0.634622981337862	-0.0909224832104908	0.929022872279583	-0.4125728590367	"S02"	0.929022872279583	"IS03"
"ARFGAP1"	"ARFGAP1"	-0.64469141869578	0.00647339331761347	0.927863859351626	-0.493665249155338	"S02"	0.927863859351626	"IS03"
"CSNK1E"	"CSNK1E"	-0.780117192891322	0.372658178455649	0.921379864827259	-0.716140141476796	"S02"	0.921379864827259	"IS03"
"SPG7"	"SPG7"	-0.401366540054673	-0.772037530818897	0.908228918742157	0.0525389164946101	"S02"	0.908228918742157	"IS03"
"KLC1"	"KLC1"	-0.077090648946112	-0.428210320256715	0.904452380631348	-0.529405457523235	"S02"	0.904452380631348	"IS03"
"LUC7L"	"LUC7L"	-0.0268528898944738	-0.558238967261387	0.902540115704658	-0.447552371554058	"S02"	0.902540115704658	"IS03"
"TIAF1"	"TIAF1"	0.051943646420863	-0.592841291787097	0.891445709016727	-0.467870827199841	"S02"	0.891445709016727	"IS03"
"ZSWIM8"	"ZSWIM8"	-0.557765971003008	0.0031059097558498	0.885583886463726	-0.515545377671299	"S02"	0.885583886463726	"IS03"
"CARD9"	"CARD9"	-1.0045399724079	0.520470095215702	0.881966527941507	-0.626289997675228	"S02"	0.881966527941507	"IS03"
"TSC2"	"TSC2"	-0.41793233667737	-0.311217181797547	0.877490590646746	-0.328971058897193	"S02"	0.877490590646746	"IS03"
"EHBP1L1"	"EHBP1L1"	-0.237606212983981	-0.248267496682757	0.875955627238119	-0.533868326921837	"S02"	0.875955627238119	"IS03"
"ACIN1"	"ACIN1"	-0.205261977932417	-0.425527005824089	0.875425741734827	-0.39489571843907	"S02"	0.875425741734827	"IS03"
"SLC39A13"	"SLC39A13"	-0.576831479184791	0.250608106400489	0.865525268838671	-0.708215577948955	"S02"	0.865525268838671	"IS03"
"CISH"	"CISH"	-0.748086845643447	0.29550868938922	0.864275263128655	-0.608065421487603	"S02"	0.864275263128655	"IS03"
"ADAMTS14"	"ADAMTS14"	-1.05672604198184	0.605955735500294	0.863511078639421	-0.642777439734802	"S02"	0.863511078639421	"IS03"
"MTG1"	"MTG1"	-0.520097860922351	-0.455185654893469	0.858092554040719	-0.0898986330572285	"S02"	0.858092554040719	"IS03"
"KCNK6"	"KCNK6"	-0.945672958187071	0.357558726423069	0.848839720377786	-0.486716491676293	"S02"	0.848839720377786	"IS03"
"DDAH2"	"DDAH2"	-0.590206052619835	0.490678514334313	0.846588514704896	-0.899870824329295	"S02"	0.846588514704896	"IS03"
"MAP3K11"	"MAP3K11"	0.050320504179635	-0.214166470213771	0.844986838921468	-0.767982230703935	"S02"	0.844986838921468	"IS03"
"TNFRSF25"	"TNFRSF25"	-0.492584962604412	-0.77152861910716	0.844810415841333	0.196429966354992	"S02"	0.844810415841333	"IS03"
"STRA6"	"STRA6"	-1.25677378360364	-0.0424564951862794	0.844660674834552	0.145414842677939	"S02"	0.844660674834552	"IS03"
"SCO2"	"SCO2"	-0.459922419936876	0.208771450819165	0.843924080777387	-0.741570242009016	"S02"	0.843924080777387	"IS03"
"CDC34"	"CDC34"	-0.856993610607279	0.0638711317784385	0.840667796570206	-0.277271664428388	"S02"	0.840667796570206	"IS03"
"TMEM259"	"TMEM259"	0.169126276628884	-0.27215162957994	0.836889535620944	-0.802665519213919	"S02"	0.836889535620944	"IS03"
"HEMK1"	"HEMK1"	-0.442198889324565	-0.322265697597026	0.836539251108328	-0.253897699745769	"S02"	0.836539251108328	"IS03"
"TSC22D4"	"TSC22D4"	0.0151699302690282	-0.60166126947333	0.836123147962105	-0.368857280666388	"S02"	0.836123147962105	"IS03"
"SLC35E2B"	"SLC35E2B"	-0.0331782486591659	-0.972180012797241	0.834998504268705	0.0168229819502379	"S02"	0.834998504268705	"IS03"
"ST3GAL2"	"ST3GAL2"	-0.515778425715616	-0.0667832677369988	0.832708864590475	-0.427033733110405	"S02"	0.832708864590475	"IS03"
"ACADVL"	"ACADVL"	-0.711458011399744	0.116207436954449	0.830684023847236	-0.434480012830055	"S02"	0.830684023847236	"IS03"
"RBM19"	"RBM19"	-0.0285139813337276	-0.745706071149907	0.827027625810416	-0.189003181185712	"S02"	0.827027625810416	"IS03"
"EMC10"	"EMC10"	-0.625571312204473	-0.0812849637729986	0.826996177963047	-0.317165913030412	"S02"	0.826996177963047	"IS03"
"ENTPD6"	"ENTPD6"	-0.567698510894671	0.229740229189009	0.825447593325581	-0.652375843409402	"S02"	0.825447593325581	"IS03"
"PLEC"	"PLEC"	-0.276263501269273	0.370347838851715	0.816305621576252	-1.01239142648485	"S02"	0.816305621576252	"IS03"
