"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"ZNF185"	"ZNF185"	0.247867426544802	-0.768266770851422	0.378709684062429	0.204584422155254	"S01"	0.378709684062429	"IS03"
"LPGAT1"	"LPGAT1"	0.199896397498664	-0.648665070936783	0.377994883083599	0.136073912057148	"S01"	0.377994883083599	"IS03"
"PDE12"	"PDE12"	0.18408477021422	-0.228186813148424	0.377723119550975	-0.234213491167939	"S01"	0.377723119550975	"IS03"
"ARPC4"	"ARPC4"	0.0527923903781513	-0.486332814586158	0.370704123681659	0.116432559072137	"S01"	0.370704123681659	"IS03"
"RNF126"	"RNF126"	-0.431454453143925	-0.279589088919317	0.364884115940841	0.336865523438942	"S01"	0.364884115940841	"IS03"
"PPP4R2"	"PPP4R2"	0.330503329931461	-0.616264179427636	0.364794841478238	0.00745389607345343	"S01"	0.364794841478238	"IS03"
"MAP1LC3B"	"MAP1LC3B"	-0.232151206563318	-0.351629179048677	0.362683325103074	0.237744101623968	"S01"	0.362683325103074	"IS03"
"FBXW9"	"FBXW9"	0.352082516001947	-0.9237480225127	0.36207752334765	0.272092611599518	"S01"	0.36207752334765	"IS03"
"MAP3K5"	"MAP3K5"	0.104029259120633	-0.0769746253516726	0.361321698145108	-0.292773307792787	"S01"	0.361321698145108	"IS03"
"LASP1"	"LASP1"	-0.245878482633137	-0.199111574181246	0.357823787683241	0.113748143483867	"S01"	0.357823787683241	"IS03"
"UBA2"	"UBA2"	0.307197906179697	-0.88422416028223	0.352673307205552	0.280717688443444	"S01"	0.352673307205552	"IS03"
"ASAH1"	"ASAH1"	-0.278137471794436	-0.16883482168916	0.351353820981168	0.118019292202142	"S01"	0.351353820981168	"IS03"
"SMIM5"	"SMIM5"	0.250367908323092	-0.893358352606519	0.346129928407702	0.341541624472913	"S01"	0.346129928407702	"IS03"
"STRN"	"STRN"	0.251620853886771	-0.866054730687756	0.334915652839291	0.324147548619116	"S01"	0.334915652839291	"IS03"
"LGALS9"	"LGALS9"	-0.0920397868579102	-0.422531845567444	0.334251328477805	0.207090374913618	"S01"	0.334251328477805	"IS03"
"CTR9"	"CTR9"	0.147991447573115	-0.609950671511289	0.333677466523117	0.177981320098883	"S01"	0.333677466523117	"IS03"
"DNMT3A"	"DNMT3A"	-0.104471130247246	-0.356588122125362	0.328960700699406	0.161343945066478	"S01"	0.328960700699406	"IS03"
"OXTR"	"OXTR"	0.293682636852115	-0.898830013209776	0.327872408154873	0.324290430089516	"S01"	0.327872408154873	"IS03"
"MED1"	"MED1"	0.24233700246131	-0.173781294679803	0.327462385828534	-0.294134093546123	"S01"	0.327462385828534	"IS03"
"PTBP1"	"PTBP1"	-0.293789197677515	-0.1503742803781	0.319469152421569	0.138615284065447	"S01"	0.319469152421569	"IS03"
"TRAK2"	"TRAK2"	-0.0515701754167013	-0.488289485474376	0.318856792064074	0.245043032427956	"S01"	0.318856792064074	"IS03"
"RPS28"	"RPS28"	-0.542182475364974	0.29958156238325	0.317868911673997	-0.0632051842474753	"S01"	0.317868911673997	"IS03"
"PSMB6"	"PSMB6"	0.0713260369779121	-0.555654191751572	0.317677326891569	0.204722509959087	"S01"	0.317677326891569	"IS03"
"XRN2"	"XRN2"	-0.107986776113317	-0.0386229127446409	0.315708297209847	-0.115751433890584	"S01"	0.315708297209847	"IS03"
"YWHAB"	"YWHAB"	0.0404364047639628	-0.295945517511701	0.314158025053943	-0.0037734637975382	"S01"	0.314158025053943	"IS03"
"RCL1"	"RCL1"	0.200310850675551	-0.769546567387807	0.314115918921678	0.294848146877031	"S01"	0.314115918921678	"IS03"
"GLA"	"GLA"	0.240441318916689	-0.555394211698527	0.313332521610707	0.0664877564660566	"S01"	0.313332521610707	"IS03"
"RDH11"	"RDH11"	-0.469566791100735	-0.0088650553076752	0.308250635509558	0.164937648614188	"S01"	0.308250635509558	"IS03"
"USE1"	"USE1"	-0.572626610234463	0.055047170487118	0.30799941546878	0.192926088171885	"S01"	0.30799941546878	"IS03"
"IL21R"	"IL21R"	-0.268611463197707	-0.243737634035338	0.302599194404958	0.215665239237015	"S01"	0.302599194404958	"IS03"
"PPIE"	"PPIE"	-0.0112715244129887	-0.328676221286499	0.29244034898677	0.0858980609367667	"S01"	0.29244034898677	"IS03"
"HIRA"	"HIRA"	-0.379182249237117	0.000998462277345279	0.290368404946672	0.0940727363763516	"S01"	0.290368404946672	"IS03"
"KPNA6"	"KPNA6"	0.0831636448828618	-0.522538604645537	0.287664396239355	0.187543987043348	"S01"	0.287664396239355	"IS03"
"HNRNPUL1"	"HNRNPUL1"	-0.190205981420916	0.054467833962722	0.287131899733662	-0.110161521267153	"S01"	0.287131899733662	"IS03"
"COX5B"	"COX5B"	-0.472931408599643	-0.112262918619617	0.284391682415609	0.280335685818848	"S01"	0.284391682415609	"IS03"
"FBXL4"	"FBXL4"	0.107784261288372	-0.404838607532609	0.27960249120707	0.0657232406239503	"S01"	0.27960249120707	"IS03"
"CAMTA1"	"CAMTA1"	0.102896218917996	-0.272917156909427	0.269712630102632	-0.043020308253683	"S01"	0.269712630102632	"IS03"
"EIF3K"	"EIF3K"	-0.0810136132163161	-0.305950105332593	0.265230675743504	0.144228720544494	"S01"	0.265230675743504	"IS03"
"ZFYVE19"	"ZFYVE19"	-0.515022764296637	0.102303090415596	0.260947718435715	0.137619632571053	"S01"	0.260947718435715	"IS03"
"STK39"	"STK39"	0.091344247286489	-0.121660592444147	0.259495825327454	-0.163589745761762	"S01"	0.259495825327454	"IS03"
"SEPT9"	"SEPT9"	-0.0338694898913932	0.0680857427057752	0.257138747049618	-0.23030978361186	"S01"	0.257138747049618	"IS03"
"GNG5"	"GNG5"	0.241516825253938	-0.299113359072385	0.250665168493985	-0.120395928736553	"S01"	0.250665168493985	"IS03"
"RTF1"	"RTF1"	-0.154402918024859	-0.233666138799749	0.249212528505635	0.151831573896751	"S01"	0.249212528505635	"IS03"
"BROX"	"BROX"	-0.100902887916065	0.0521743317228219	0.236271228755668	-0.143829938778413	"S01"	0.236271228755668	"IS03"
"CLIP1"	"CLIP1"	-0.0307199726265449	0.082454249166021	0.22655865458979	-0.222687269182788	"S01"	0.22655865458979	"IS03"
"PCBP2"	"PCBP2"	-0.0328535452894445	-0.234569152565723	0.208804368235254	0.081961596374312	"S01"	0.208804368235254	"IS03"
"RUFY1"	"RUFY1"	-0.0619161371647362	0.157773931851209	0.194463779226518	-0.240828140868336	"S01"	0.194463779226518	"IS03"
"ACTR3B"	"ACTR3B"	0.132741976064047	-0.485795865528436	0.193467227810645	0.184561657631691	"S01"	0.193467227810645	"IS03"
"TET2"	"TET2"	0.179483288079302	-0.489163595208744	0.184048359600008	0.155773535622031	"S01"	0.184048359600008	"IS03"
"STK4"	"STK4"	0.0313188978295254	-0.0650025308086783	0.17733312105895	-0.102353526783794	"S01"	0.17733312105895	"IS03"
"RAB11A"	"RAB11A"	-0.0954991311668005	-0.193213155870364	0.159729509461894	0.134068758111604	"S01"	0.159729509461894	"IS03"
"SZRD1"	"SZRD1"	-0.178496373420559	0.119915782857653	0.157347384678121	-0.0805022768570672	"S01"	0.157347384678121	"IS03"
"EIF3F"	"EIF3F"	0.148962588297663	-0.343976830627653	0.155493586512581	0.0706059777504486	"S01"	0.155493586512581	"IS03"
"NDUFS2"	"NDUFS2"	0.0380332012171439	-0.10817101227135	0.146845736862414	-0.0452752711299158	"S01"	0.146845736862414	"IS03"
"PRKAR2B"	"PRKAR2B"	0.0042783332079915	-0.201281402069976	0.138411863863605	0.0743435126015601	"S01"	0.138411863863605	"IS03"
"MLH3"	"MLH3"	-0.00830280947688021	0.0323858861753899	0.136696569102881	-0.127065902874177	"S01"	0.136696569102881	"IS03"
"TGFB1"	"TGFB1"	1.15942571328147	-0.929079962181454	0.0179631310264039	-0.134741236199643	"S02"	1.15942571328147	"IS01"
"PGAM5"	"PGAM5"	1.13759649922454	-0.143686249118145	-0.663678381616337	-0.312367626174057	"S02"	1.13759649922454	"IS01"
"MRPL12"	"MRPL12"	1.137577198216	-1.09730750772351	0.013493532483862	0.0404473650403892	"S02"	1.137577198216	"IS01"
