"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"NRDE2"	"NRDE2"	0.26132693163537	-0.26166367643672	-0.0790503187256021	"S01"	0.26132693163537	"IS01"
"MUM1"	"MUM1"	0.260173110949519	-0.481251798465765	0.128206366283835	"S01"	0.260173110949519	"IS01"
"FLT4"	"FLT4"	0.258215149302325	-0.149157768761151	-0.18064277240363	"S01"	0.258215149302325	"IS01"
"HEATR5A"	"HEATR5A"	0.257979514424108	-0.21626393086107	-0.117450265612107	"S01"	0.257979514424108	"IS01"
"JRK"	"JRK"	0.256953767984974	-0.312904252228804	-0.0255941947321306	"S01"	0.256953767984974	"IS01"
"NOTCH2"	"NOTCH2"	0.250261533761051	0.0473989649429662	-0.355009070007264	"S01"	0.250261533761051	"IS01"
"ISG20L2"	"ISG20L2"	0.250083643249232	-0.104596564100052	-0.212319559573927	"S01"	0.250083643249232	"IS01"
"TMUB2"	"TMUB2"	0.248467982276283	-0.132478587014031	-0.184180051145108	"S01"	0.248467982276283	"IS01"
"GAN"	"GAN"	0.247855737808219	-0.466408273076207	0.129579380207441	"S01"	0.247855737808219	"IS01"
"VDAC2"	"VDAC2"	0.247220254125533	0.178286181803663	-0.473918223676602	"S01"	0.247220254125533	"IS01"
"C6orf120"	"C6orf120"	0.24642584043533	-0.529818903732342	0.190790094684646	"S01"	0.24642584043533	"IS01"
"GTF2H2"	"GTF2H2"	0.245770069429252	-0.510091992396141	0.173113456566804	"S01"	0.245770069429252	"IS01"
"BCL9L"	"BCL9L"	0.2451234632391	-0.0624894202429293	-0.245631798652502	"S01"	0.2451234632391	"IS01"
"BRMS1"	"BRMS1"	0.244162820219805	0.210852391357226	-0.500648892433831	"S01"	0.244162820219805	"IS01"
"FXR1"	"FXR1"	0.24185319351019	-0.213210969703646	-0.100298695329171	"S01"	0.24185319351019	"IS01"
"PUF60"	"PUF60"	0.241225773006048	0.00452836325176432	-0.303611903792777	"S01"	0.241225773006048	"IS01"
"ALS2CL"	"ALS2CL"	0.237397530711756	-0.159642910779764	-0.14497962031766	"S01"	0.237397530711756	"IS01"
"PLXDC1"	"PLXDC1"	0.234874384802435	-0.0259068241575728	-0.26720209935071	"S01"	0.234874384802435	"IS01"
"INO80"	"INO80"	0.233928033008213	-0.411819623681291	0.0956968803782546	"S01"	0.233928033008213	"IS01"
"MYO7A"	"MYO7A"	0.233409434718814	0.022087343999411	-0.310370045411173	"S01"	0.233409434718814	"IS01"
"GSPT1"	"GSPT1"	0.231722501645372	-0.268040242076713	-0.0363335671609279	"S01"	0.231722501645372	"IS01"
"TRMT1"	"TRMT1"	0.230414308453847	-0.155589691054726	-0.140112434203678	"S01"	0.230414308453847	"IS01"
"IFIH1"	"IFIH1"	0.226716648673978	-0.239125689647739	-0.0572234195677465	"S01"	0.226716648673978	"IS01"
"TMEM2"	"TMEM2"	0.219227573551706	-0.188175547422749	-0.0956859713305939	"S01"	0.219227573551706	"IS01"
"CNEP1R1"	"CNEP1R1"	0.218439650700115	-0.426815607679662	0.128974424734014	"S01"	0.218439650700115	"IS01"
"CACYBP"	"CACYBP"	0.209395775795334	0.115522354177821	-0.368147163706413	"S01"	0.209395775795334	"IS01"
"SPATA5L1"	"SPATA5L1"	0.20702210833996	-0.446891270172167	0.161961246420958	"S01"	0.20702210833996	"IS01"
"IPO4"	"IPO4"	0.206602636402364	0.166498782968438	-0.412462131092553	"S01"	0.206602636402364	"IS01"
"CCHCR1"	"CCHCR1"	0.206510178372335	-0.182821241972119	-0.0849220657839372	"S01"	0.206510178372335	"IS01"
"PHKG2"	"PHKG2"	0.206421711121651	-0.280197485837274	0.00646061389137328	"S01"	0.206421711121651	"IS01"
"VRK3"	"VRK3"	0.197697945482712	-0.412007456219895	0.140835407532981	"S01"	0.197697945482712	"IS01"
"CXXC1"	"CXXC1"	0.196030123821866	-0.224066990620931	-0.0332555043376597	"S01"	0.196030123821866	"IS01"
"MRPL3"	"MRPL3"	0.195015207636758	-0.160919574191862	-0.0911854260326187	"S01"	0.195015207636758	"IS01"
"ZNF132"	"ZNF132"	0.187404229923513	-0.373672683244559	0.117678148811332	"S01"	0.187404229923513	"IS01"
"TMEM110.MUSTN1"	"TMEM110.MUSTN1"	0.187346009030275	-0.335100677883028	0.0815960156408218	"S01"	0.187346009030275	"IS01"
"U2AF1"	"U2AF1"	0.185321192194096	-0.235889505988881	-0.00888394259090165	"S01"	0.185321192194096	"IS01"
"UBE2G1"	"UBE2G1"	0.184646637710004	-0.293405526807295	0.0458642248806895	"S01"	0.184646637710004	"IS01"
"EHBP1"	"EHBP1"	0.182246977699997	-0.267021259314219	0.0241117117614235	"S01"	0.182246977699997	"IS01"
"SNAP23"	"SNAP23"	0.175113033513624	-0.213390153266247	-0.0173044928032451	"S01"	0.175113033513624	"IS01"
"SMARCB1"	"SMARCB1"	0.170369276487615	-0.0350765112854529	-0.178554657051542	"S01"	0.170369276487615	"IS01"
"C5orf15"	"C5orf15"	0.170268352160763	-0.0200287863425698	-0.192533970069865	"S01"	0.170268352160763	"IS01"
"TMBIM6"	"TMBIM6"	0.163535909469568	-0.200944410904258	-0.014602652357387	"S01"	0.163535909469568	"IS01"
"MRPS16"	"MRPS16"	0.162723936783057	-0.29267467288911	0.0723858134410759	"S01"	0.162723936783057	"IS01"
"KIAA0825"	"KIAA0825"	0.157752260571931	-0.0964553705969143	-0.10536486546652	"S01"	0.157752260571931	"IS01"
"ELAVL1"	"ELAVL1"	0.153360172795853	-0.310311517139884	0.100537885667089	"S01"	0.153360172795853	"IS01"
"PPP1R7"	"PPP1R7"	0.152327012431126	-0.0987463937073148	-0.0964845671945644	"S01"	0.152327012431126	"IS01"
"APOBEC3C"	"APOBEC3C"	0.151253569542075	-0.00845132912782725	-0.179787941907329	"S01"	0.151253569542075	"IS01"
"ARRDC3"	"ARRDC3"	0.146146858713435	0.0927865237468278	-0.268342843214468	"S01"	0.146146858713435	"IS01"
"GTF3C6"	"GTF3C6"	0.14462886525272	0.039590755070379	-0.216597413453673	"S01"	0.14462886525272	"IS01"
"SAMSN1"	"SAMSN1"	0.143260332507992	0.00677513036080807	-0.184140224299678	"S01"	0.143260332507992	"IS01"
"BRD7"	"BRD7"	0.132228864507848	-0.0847856212942615	-0.0846279885293635	"S01"	0.132228864507848	"IS01"
"SLC8B1"	"SLC8B1"	0.130468932615879	-0.220967445035191	0.0452023429319113	"S01"	0.130468932615879	"IS01"
"PTPN11"	"PTPN11"	0.12999238932439	-0.21214817114886	0.0375272464907999	"S01"	0.12999238932439	"IS01"
"EXTL3"	"EXTL3"	0.128877850258803	-0.092734014676522	-0.0730190904391988	"S01"	0.128877850258803	"IS01"
"PAIP2"	"PAIP2"	0.128562857768967	0.0688827095779325	-0.224115077764393	"S01"	0.128562857768967	"IS01"
"ARPC4"	"ARPC4"	0.126058923986056	-0.208296054248569	0.0387981041579863	"S01"	0.126058923986056	"IS01"
"TXNDC12"	"TXNDC12"	0.119122845441765	0.0855316003211961	-0.228005150940474	"S01"	0.119122845441765	"IS01"
"CLTC"	"CLTC"	0.118806141297886	-0.143445950681743	-0.0129864312679933	"S01"	0.118806141297886	"IS01"
"MRPS6"	"MRPS6"	0.117114256931327	0.0754766561683468	-0.216087721363739	"S01"	0.117114256931327	"IS01"
"MTFR1"	"MTFR1"	0.115018692492621	0.0703275095288575	-0.208660664059201	"S01"	0.115018692492621	"IS01"
"ZNF787"	"ZNF787"	0.110816205132389	-0.1126297267173	-0.0319554383637521	"S01"	0.110816205132389	"IS01"
"LSM14B"	"LSM14B"	0.109241040166266	-0.0758380469796722	-0.0644862667809497	"S01"	0.109241040166266	"IS01"
"COA7"	"COA7"	0.0994757947439842	0.0778262761133433	-0.196400287839799	"S01"	0.0994757947439842	"IS01"
"AUTS2"	"AUTS2"	0.0813392694359713	-0.0276718339416008	-0.0750067019929414	"S01"	0.0813392694359713	"IS01"
"TP53"	"TP53"	0.0762816471525288	0.0212787200731907	-0.114612491178693	"S01"	0.0762816471525288	"IS01"
"HOXB3"	"HOXB3"	0.0640613811891371	-0.109005240187024	0.0226711862551075	"S01"	0.0640613811891371	"IS01"
"ZNF687"	"ZNF687"	0.0606024366997879	0.00960901847125453	-0.0842159216623087	"S01"	0.0606024366997879	"IS01"
"DHX16"	"DHX16"	0.0453684933289045	-0.106330076451383	0.0433620497391292	"S01"	0.0453684933289045	"IS01"
"PARP3"	"PARP3"	0.0413491363830286	-0.0487019429493931	-0.00566593896893709	"S01"	0.0413491363830286	"IS01"
"EIF5"	"EIF5"	0.0262802476841215	0.0258581204334296	-0.0568518447686657	"S01"	0.0262802476841215	"IS01"
"ATM"	"ATM"	-0.857317265844169	1.37185645731612	-0.221918442892546	"S02"	1.37185645731612	"IS02"
"ZNF507"	"ZNF507"	-1.01719405629413	1.14300043887771	0.191004520031213	"S02"	1.14300043887771	"IS02"
"NPIPA1"	"NPIPA1"	-0.443608101350934	1.01135324503927	-0.397434554613821	"S02"	1.01135324503927	"IS02"
"SRSF10"	"SRSF10"	-0.695407969456534	0.977338319971346	-0.0530615264253751	"S02"	0.977338319971346	"IS02"
"PIM2"	"PIM2"	-0.62467803997064	0.902026183754924	-0.0702474650830741	"S02"	0.902026183754924	"IS02"
"ARHGAP35"	"ARHGAP35"	-0.644425498685218	0.723352548562119	0.121734355414085	"S02"	0.723352548562119	"IS02"
"PRPF38A"	"PRPF38A"	-0.378939544055206	0.71518766164267	-0.200087393988577	"S02"	0.71518766164267	"IS02"
"DAPK3"	"DAPK3"	-0.0487596916259118	0.685372219617237	-0.581902389122005	"S02"	0.685372219617237	"IS02"
"NEU1"	"NEU1"	-0.177147583974596	0.673630359822085	-0.411563819949094	"S02"	0.673630359822085	"IS02"
"PHC2"	"PHC2"	-0.0219992241190094	0.672326333877265	-0.602884620568033	"S02"	0.672326333877265	"IS02"
"THOC2"	"THOC2"	-0.175836919426228	0.656723085148479	-0.397342828808502	"S02"	0.656723085148479	"IS02"
"UBQLN1"	"UBQLN1"	-0.654142349961442	0.641050085476996	0.210937121143227	"S02"	0.641050085476996	"IS02"
"DYNLL1"	"DYNLL1"	0.236127770206594	0.641022947408618	-0.893885488317457	"S02"	0.641022947408618	"IS02"
"FPR1"	"FPR1"	0.187899770210912	0.613573231685879	-0.808304082987258	"S02"	0.613573231685879	"IS02"
"GAS7"	"GAS7"	-0.121278796940686	0.608554343034242	-0.419901239062401	"S02"	0.608554343034242	"IS02"
"AP1S1"	"AP1S1"	0.218974049482287	0.605585372173848	-0.839380864386553	"S02"	0.605585372173848	"IS02"
"PNKD"	"PNKD"	0.020732642467335	0.603139574604007	-0.591065695451537	"S02"	0.603139574604007	"IS02"
"AKAP9"	"AKAP9"	-0.130477447267292	0.602457371696213	-0.402770653157897	"S02"	0.602457371696213	"IS02"
"GAA"	"GAA"	-0.542033958124156	0.591772078868274	0.117997088920856	"S02"	0.591772078868274	"IS02"
"GLMP"	"GLMP"	0.0810634048316747	0.584602776711544	-0.648562771175999	"S02"	0.584602776711544	"IS02"
"CPM"	"CPM"	-0.297131195061995	0.507093511306148	-0.106562440600335	"S02"	0.507093511306148	"IS02"
"ACTG1"	"ACTG1"	0.333703260392962	0.491375435985421	-0.874711278251788	"S02"	0.491375435985421	"IS02"
"CHORDC1"	"CHORDC1"	0.0201042185928235	0.476938875790383	-0.471995121806467	"S02"	0.476938875790383	"IS02"
"GOLGA8K"	"GOLGA8K"	0.409510657435841	0.450268132572644	-0.930259424488468	"S02"	0.450268132572644	"IS02"
"FAM49B"	"FAM49B"	-0.559284262891949	0.446359237908942	0.275703805252681	"S02"	0.446359237908942	"IS02"
"PLEKHA6"	"PLEKHA6"	0.177817235273142	0.429825378449421	-0.623560504828604	"S02"	0.429825378449421	"IS02"
"GOLGA2"	"GOLGA2"	-0.106497153372853	0.421447292907707	-0.262866095035386	"S02"	0.421447292907707	"IS02"
"SAP30"	"SAP30"	0.34119198426966	0.417912034775588	-0.815146119057072	"S02"	0.417912034775588	"IS02"
"SRGAP2"	"SRGAP2"	-0.0753211679783313	0.410761540416921	-0.291540302067823	"S02"	0.410761540416921	"IS02"
"PLPP6"	"PLPP6"	-0.589326310738148	0.408542420444789	0.348433289547583	"S02"	0.408542420444789	"IS02"
"POLR2I"	"POLR2I"	0.356263000561761	0.393553276264252	-0.811017637993282	"S02"	0.393553276264252	"IS02"
"TEN1"	"TEN1"	0.103387906180041	0.383095531635554	-0.487390888433399	"S02"	0.383095531635554	"IS02"
"TXN"	"TXN"	-0.0487337151375953	0.378836740252546	-0.294612197234048	"S02"	0.378836740252546	"IS02"
"PRKCSH"	"PRKCSH"	0.031121923684007	0.36890843240889	-0.384409071849795	"S02"	0.36890843240889	"IS02"
"AJUBA"	"AJUBA"	0.337157736164937	0.360154091239216	-0.756001726185609	"S02"	0.360154091239216	"IS02"
"ZSCAN21"	"ZSCAN21"	0.16669405333987	0.359245331801443	-0.543600124779266	"S02"	0.359245331801443	"IS02"
"THRA"	"THRA"	0.178713934191823	0.349853286053915	-0.549713734603122	"S02"	0.349853286053915	"IS02"
"RNF167"	"RNF167"	0.126190686430472	0.341036146669601	-0.476266539212001	"S02"	0.341036146669601	"IS02"
"CAST"	"CAST"	0.140444494862584	0.334210911119586	-0.4875584379501	"S02"	0.334210911119586	"IS02"
"PLEC"	"PLEC"	-0.279296215648655	0.333704248512793	0.0338254523528348	"S02"	0.333704248512793	"IS02"
"PLAGL2"	"PLAGL2"	0.136813731926926	0.327438881333408	-0.476704995971682	"S02"	0.327438881333408	"IS02"
"TMEM63B"	"TMEM63B"	0.0917688668047397	0.326246243024768	-0.419685277308528	"S02"	0.326246243024768	"IS02"
"SLC9A1"	"SLC9A1"	-0.160424489376904	0.325369276223852	-0.105884855569994	"S02"	0.325369276223852	"IS02"
"LAPTM4A"	"LAPTM4A"	0.239174934014498	0.312820887630922	-0.590036106231591	"S02"	0.312820887630922	"IS02"
"TGIF1"	"TGIF1"	0.298590867091249	0.310202818229951	-0.661318828782341	"S02"	0.310202818229951	"IS02"
"AAMP"	"AAMP"	-0.00187569282435195	0.309181119123379	-0.287474462670382	"S02"	0.309181119123379	"IS02"
"SPRED2"	"SPRED2"	0.287381249874488	0.305668123047358	-0.643156937116546	"S02"	0.305668123047358	"IS02"
"DSC2"	"DSC2"	0.229069692089763	0.288096494035975	-0.554320525390702	"S02"	0.288096494035975	"IS02"
"ASAP1"	"ASAP1"	-0.186592782743838	0.281344832971035	-0.0321442560804969	"S02"	0.281344832971035	"IS02"
"CASC3"	"CASC3"	-0.316289362275792	0.268237687250227	0.141098139891768	"S02"	0.268237687250227	"IS02"
"ZFAND5"	"ZFAND5"	0.0581224365489878	0.263522753266034	-0.31913709169591	"S02"	0.263522753266034	"IS02"
"UBE2D3"	"UBE2D3"	-0.313846168294852	0.261007736039131	0.144842865391348	"S02"	0.261007736039131	"IS02"
"CES2"	"CES2"	-0.0709084892738674	0.254185591226233	-0.150254477452234	"S02"	0.254185591226233	"IS02"
"DNAJC3"	"DNAJC3"	0.0922390680023055	0.245486596877652	-0.344571021067099	"S02"	0.245486596877652	"IS02"
"RBM28"	"RBM28"	-0.0708659221374208	0.235702768947767	-0.1329829495748	"S02"	0.235702768947767	"IS02"
"NACC1"	"NACC1"	0.0538997723060615	0.224842824423662	-0.277641111258989	"S02"	0.224842824423662	"IS02"
"WDR81"	"WDR81"	-0.152240780391299	0.206246510373121	-0.00438466659346752	"S02"	0.206246510373121	"IS02"
"BRD4"	"BRD4"	0.131595349621126	0.175443326779987	-0.327760082067174	"S02"	0.175443326779987	"IS02"
"TIPARP"	"TIPARP"	0.166644981430048	0.171491779783883	-0.367553702164747	"S02"	0.171491779783883	"IS02"
"INPPL1"	"INPPL1"	-0.054894997779347	0.169624029147286	-0.0908662238084719	"S02"	0.169624029147286	"IS02"
"MPDU1"	"MPDU1"	-0.172098144128622	0.157822128830636	0.0656480660887418	"S02"	0.157822128830636	"IS02"
"FAM213B"	"FAM213B"	0.0802896577205413	0.157721301190705	-0.247477159529372	"S02"	0.157721301190705	"IS02"
"AMPD3"	"AMPD3"	0.0303875917507826	0.126791069714616	-0.156555831631765	"S02"	0.126791069714616	"IS02"
"CCNYL1"	"CCNYL1"	-0.0369026235791852	0.112532325899734	-0.0596819156407963	"S02"	0.112532325899734	"IS02"
"DCUN1D5"	"DCUN1D5"	0.0739064286748151	0.111786967069788	-0.196500149563275	"S02"	0.111786967069788	"IS02"
"RALGDS"	"RALGDS"	-0.0421493747050349	0.107428168470173	-0.0483863242312641	"S02"	0.107428168470173	"IS02"
"ARPC3"	"ARPC3"	0.09497713979335	0.10245808311995	-0.213905274759107	"S02"	0.10245808311995	"IS02"
"ZMYND11"	"ZMYND11"	-0.138420986769291	0.101163032501054	0.0769616642275104	"S02"	0.101163032501054	"IS02"
"NUDT16"	"NUDT16"	-0.0703637224301926	0.0737135816592723	0.0182298265660722	"S02"	0.0737135816592723	"IS02"
"LENG1"	"LENG1"	0.0566000346904799	0.0710330394762819	-0.1368229205096	"S02"	0.0710330394762819	"IS02"
"KIAA0556"	"KIAA0556"	-0.050040546974678	0.040472669041408	0.0241656813320413	"S02"	0.040472669041408	"IS02"
"RBM25"	"RBM25"	-0.208039358043751	-0.723636320672613	0.936462375684181	"S03"	0.936462375684181	"IS03"
"TECPR1"	"TECPR1"	-0.261075348587268	-0.591586919358755	0.878508599184172	"S03"	0.878508599184172	"IS03"
"TEP1"	"TEP1"	-0.0845669082922371	-0.811741502613391	0.865812819407135	"S03"	0.865812819407135	"IS03"
"ZDHHC16"	"ZDHHC16"	-0.216914825374863	-0.617918804671136	0.848385711310809	"S03"	0.848385711310809	"IS03"
"FANCM"	"FANCM"	0.307788929825411	-1.27603109625608	0.814077985288608	"S03"	0.814077985288608	"IS03"
"UBXN4"	"UBXN4"	-0.102994147416236	-0.728537800550989	0.810692840443839	"S03"	0.810692840443839	"IS03"
"ERCC5"	"ERCC5"	0.181310122172188	-1.07758492836763	0.785033482093292	"S03"	0.785033482093292	"IS03"
"KIAA1147"	"KIAA1147"	0.336636941327183	-1.28235431945955	0.784203759145498	"S03"	0.784203759145498	"IS03"
"DDX23"	"DDX23"	-0.408196714824474	-0.228571603208627	0.720827767615895	"S03"	0.720827767615895	"IS03"
"FUS"	"FUS"	0.269515982916135	-1.0968766660047	0.693650316117605	"S03"	0.693650316117605	"IS03"
"NUP107"	"NUP107"	0.259117239530151	-1.05736155622466	0.669517044041536	"S03"	0.669517044041536	"IS03"
"SRRM1"	"SRRM1"	-0.724119717102205	0.247152020562388	0.666990125369501	"S03"	0.666990125369501	"IS03"
"RALGAPA1"	"RALGAPA1"	0.322277161969178	-1.12883410971942	0.658126753116567	"S03"	0.658126753116567	"IS03"
"AKR1A1"	"AKR1A1"	-0.495873224367812	-0.0322102173314155	0.645582729449159	"S03"	0.645582729449159	"IS03"
"RAB27A"	"RAB27A"	0.144609681126028	-0.877468316963874	0.643005980577256	"S03"	0.643005980577256	"IS03"
"CYB5B"	"CYB5B"	0.135263755803299	-0.864009164738763	0.641988954903521	"S03"	0.641988954903521	"IS03"
"ATP13A1"	"ATP13A1"	0.00544725658361476	-0.68956756014533	0.63958661629627	"S03"	0.63958661629627	"IS03"
"ZNF891"	"ZNF891"	0.411495614744935	-1.22156372796647	0.634321870991667	"S03"	0.634321870991667	"IS03"
"EIF2B5"	"EIF2B5"	0.0901671841688069	-0.790944562971026	0.629469902545684	"S03"	0.629469902545684	"IS03"
"SLC37A3"	"SLC37A3"	-0.0248746082305446	-0.637218289273938	0.628148708023791	"S03"	0.628148708023791	"IS03"
"PLCXD2"	"PLCXD2"	0.134416144603727	-0.827336043030753	0.608666340648816	"S03"	0.608666340648816	"IS03"
"EIF4G2"	"EIF4G2"	-0.0856931767483648	-0.527783800534575	0.601050764009866	"S03"	0.601050764009866	"IS03"
"GPBP1L1"	"GPBP1L1"	0.0330304866412103	-0.681385470314131	0.597685868240564	"S03"	0.597685868240564	"IS03"
"KHSRP"	"KHSRP"	-0.158760382982814	-0.418780175600688	0.58955755156678	"S03"	0.58955755156678	"IS03"
"NLRC3"	"NLRC3"	0.344763478844592	-1.08372965643442	0.587943263767009	"S03"	0.587943263767009	"IS03"
"STAG2"	"STAG2"	0.147750678794762	-0.812607259439958	0.578312229836888	"S03"	0.578312229836888	"IS03"
"XRRA1"	"XRRA1"	-0.0863431528054575	-0.48822587316652	0.564778887845704	"S03"	0.564778887845704	"IS03"
"NUP93"	"NUP93"	-0.0488290017461102	-0.520301139539814	0.548287715296879	"S03"	0.548287715296879	"IS03"
"GSE1"	"GSE1"	-0.315603509944306	-0.161517832553421	0.543066255959588	"S03"	0.543066255959588	"IS03"
"USP33"	"USP33"	0.0297642909606809	-0.617273648306495	0.541645883619271	"S03"	0.541645883619271	"IS03"
"LMNB1"	"LMNB1"	-0.0178580635802942	-0.55333883008707	0.540818939014878	"S03"	0.540818939014878	"IS03"
"SP100"	"SP100"	0.408962710101653	-1.11386231827258	0.536514376613674	"S03"	0.536514376613674	"IS03"
"SLC12A9"	"SLC12A9"	0.178708165365658	-0.807212005372588	0.534836105225928	"S03"	0.534836105225928	"IS03"
"DNAJA4"	"DNAJA4"	-0.309143822584023	-0.159173881662764	0.532852581722649	"S03"	0.532852581722649	"IS03"
"FAM193B"	"FAM193B"	-0.0474422812079734	-0.50390209322314	0.531195573688337	"S03"	0.531195573688337	"IS03"
"TCEANC2"	"TCEANC2"	0.37646718313852	-1.06297175498881	0.52914131742501	"S03"	0.52914131742501	"IS03"
"GSDMB"	"GSDMB"	0.30347704628054	-0.964807323969723	0.52771227414882	"S03"	0.52771227414882	"IS03"
"AP1G2"	"AP1G2"	0.253989087527395	-0.889909471740994	0.518924699931207	"S03"	0.518924699931207	"IS03"
"CEP350"	"CEP350"	0.204407112843878	-0.816408460841602	0.511563091914797	"S03"	0.511563091914797	"IS03"
"ZNF276"	"ZNF276"	0.0600579015543252	-0.621887419564827	0.508375325127533	"S03"	0.508375325127533	"IS03"
"UBR4"	"UBR4"	-0.159044986075616	-0.326947054525715	0.50383355234615	"S03"	0.50383355234615	"IS03"
"SAR1B"	"SAR1B"	0.189545163757837	-0.785660496262021	0.501186410077753	"S03"	0.501186410077753	"IS03"
"LIN7C"	"LIN7C"	0.26802210897984	-0.888948504742318	0.500608625038759	"S03"	0.500608625038759	"IS03"
"BIRC2"	"BIRC2"	0.138907586662788	-0.716982834990045	0.499655863137932	"S03"	0.499655863137932	"IS03"
"ATP9B"	"ATP9B"	0.260548122103399	-0.877474858824681	0.499129534373446	"S03"	0.499129534373446	"IS03"
"ITGAL"	"ITGAL"	0.18340026673163	-0.772480661823383	0.49645863689913	"S03"	0.49645863689913	"IS03"
"CD247"	"CD247"	0.186956154654462	-0.775164359051487	0.494561177095315	"S03"	0.494561177095315	"IS03"
"SET"	"SET"	-0.222450675792713	-0.232683564148112	0.49416640165252	"S03"	0.49416640165252	"IS03"
"RBBP4"	"RBBP4"	-0.228619210492848	-0.219172001600983	0.489157027400023	"S03"	0.489157027400023	"IS03"
"GPN2"	"GPN2"	0.166087881707013	-0.730187741571477	0.478301668676471	"S03"	0.478301668676471	"IS03"
"RHOT2"	"RHOT2"	-0.133820231374856	-0.327554725296583	0.473098568118129	"S03"	0.473098568118129	"IS03"
"ARHGEF1"	"ARHGEF1"	0.380534548956003	-1.00555035017847	0.470271269753513	"S03"	0.470271269753513	"IS03"
"MKI67"	"MKI67"	0.053194587289143	-0.571145200721208	0.469331079242526	"S03"	0.469331079242526	"IS03"
"DYNC1LI2"	"DYNC1LI2"	-0.344174394974732	-0.0230548293249941	0.448739046435659	"S03"	0.448739046435659	"IS03"
"NOP58"	"NOP58"	0.193414803401892	-0.73329605266987	0.44730174634337	"S03"	0.44730174634337	"IS03"
"TNRC6A"	"TNRC6A"	0.31469291806049	-0.893631602079342	0.447078524150866	"S03"	0.447078524150866	"IS03"
"PROSER1"	"PROSER1"	0.349761360732752	-0.936935725729407	0.44414759267746	"S03"	0.44414759267746	"IS03"
"DDX39B"	"DDX39B"	0.371443409890988	-0.960071719153418	0.438925487900172	"S03"	0.438925487900172	"IS03"
"PSMA3"	"PSMA3"	0.213448367252361	-0.746987429223062	0.435272807519257	"S03"	0.435272807519257	"IS03"
"PDPK1"	"PDPK1"	-0.141598565689032	-0.272489904156488	0.431138215617171	"S03"	0.431138215617171	"IS03"
"KDM2B"	"KDM2B"	0.29630998402674	-0.848375920026388	0.427473073067333	"S03"	0.427473073067333	"IS03"
"VPS29"	"VPS29"	0.115527354466807	-0.607623265480363	0.42616620722877	"S03"	0.42616620722877	"IS03"
"TTC37"	"TTC37"	0.23394890342431	-0.758570667094305	0.420688339437028	"S03"	0.420688339437028	"IS03"
"ZC3H18"	"ZC3H18"	0.0907861864890273	-0.563812065695467	0.41580543241934	"S03"	0.41580543241934	"IS03"
"PSMB9"	"PSMB9"	-0.258806586926971	-0.0999808119444225	0.414899818789469	"S03"	0.414899818789469	"IS03"
"MYCBP2"	"MYCBP2"	0.347210247904147	-0.899217247542396	0.411959232063823	"S03"	0.411959232063823	"IS03"
"TNIP3"	"TNIP3"	0.229060324948403	-0.742441848377191	0.411637295067156	"S03"	0.411637295067156	"IS03"
"RPS6KA3"	"RPS6KA3"	0.378311152778518	-0.938239040593109	0.409938194315699	"S03"	0.409938194315699	"IS03"
"PARN"	"PARN"	0.0937442155783159	-0.559798683987315	0.408372611754735	"S03"	0.408372611754735	"IS03"
"EIF3B"	"EIF3B"	-0.19600891073322	-0.168468332294911	0.401161147693494	"S03"	0.401161147693494	"IS03"
"CANT1"	"CANT1"	-0.335684363512435	0.0178213377704969	0.399888571565593	"S03"	0.399888571565593	"IS03"
"TGIF2"	"TGIF2"	0.316605349791115	-0.840824650889008	0.39520803354266	"S03"	0.39520803354266	"IS03"
"PIGG"	"PIGG"	0.391312114356222	-0.937728892031781	0.393325494201954	"S03"	0.393325494201954	"IS03"
"SART3"	"SART3"	0.20504878081072	-0.686507960163925	0.389008176560632	"S03"	0.389008176560632	"IS03"
"SH3GLB2"	"SH3GLB2"	-0.0305840611965732	-0.357824202576126	0.373352078930977	"S03"	0.373352078930977	"IS03"
"SCGB3A2"	"SCGB3A2"	0.109706512430421	-0.540229796605079	0.370220644639258	"S03"	0.370220644639258	"IS03"
"MZT1"	"MZT1"	0.186520177661639	-0.639323318440258	0.367775448368761	"S03"	0.367775448368761	"IS03"
"WDFY1"	"WDFY1"	0.146521753661987	-0.585597005763819	0.3670556666699	"S03"	0.3670556666699	"IS03"
"HP1BP3"	"HP1BP3"	-0.130132814893699	-0.21684685452725	0.364753473809574	"S03"	0.364753473809574	"IS03"
"LRRK2"	"LRRK2"	-0.184230054196	-0.141477050829336	0.361243764474728	"S03"	0.361243764474728	"IS03"
"SLC7A6OS"	"SLC7A6OS"	0.264747688907737	-0.731867331137656	0.357436634347802	"S03"	0.357436634347802	"IS03"
"DUS1L"	"DUS1L"	-0.133829487599679	-0.201708319777615	0.355151458704431	"S03"	0.355151458704431	"IS03"
"ATG13"	"ATG13"	0.197039152069818	-0.635648583969783	0.351276722177909	"S03"	0.351276722177909	"IS03"
"ARPC2"	"ARPC2"	0.243082668837789	-0.686545439523641	0.341842276517199	"S03"	0.341842276517199	"IS03"
"XRN1"	"XRN1"	0.299658880927088	-0.757857942561794	0.338472520145273	"S03"	0.338472520145273	"IS03"
"TDRKH"	"TDRKH"	0.115498368761004	-0.512168431234201	0.336730269070538	"S03"	0.336730269070538	"IS03"
"LEMD2"	"LEMD2"	0.287305528046298	-0.737674746893726	0.334885195758029	"S03"	0.334885195758029	"IS03"
"CROCC"	"CROCC"	-0.0981251133742908	-0.224180404686247	0.331904992956171	"S03"	0.331904992956171	"IS03"
