"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"EVA1A"	"EVA1A"	1.0927990789415	-1.04795775930983	0.144834941621823	-0.482966731620601	"S01"	1.0927990789415	"IS01"
"SMIM3"	"SMIM3"	1.09222120029261	-1.02695447015053	-0.270870877290653	0.00375156638348474	"S01"	1.09222120029261	"IS01"
"NDRG1"	"NDRG1"	1.09124700857871	-0.728000511478736	-0.648747205019442	0.122870338728383	"S01"	1.09124700857871	"IS01"
"MRC1"	"MRC1"	1.0820233135793	-0.650581693474995	-0.998633235504945	0.475515249904858	"S01"	1.0820233135793	"IS01"
"CEBPB"	"CEBPB"	1.0819926050539	-1.12194323382539	-0.495839298741108	0.40402841704617	"S01"	1.0819926050539	"IS01"
"KIF13A"	"KIF13A"	1.08063319097854	-0.674603076570127	-0.471076123104094	-0.142258904919086	"S01"	1.08063319097854	"IS01"
"PPP1R3B"	"PPP1R3B"	1.0800227591798	-0.268150464214659	-0.759969944403596	-0.257286550299198	"S01"	1.0800227591798	"IS01"
"SLC25A48"	"SLC25A48"	1.0799772331057	-0.894160836861345	-0.137393421849671	-0.296769530592655	"S01"	1.0799772331057	"IS01"
"ZNF618"	"ZNF618"	1.07643113394589	-0.892370251979061	-0.535876804167428	0.195172137472039	"S01"	1.07643113394589	"IS01"
"ALPL"	"ALPL"	1.07075847437956	-1.13878019266375	-0.126052416795165	-0.0147426970965386	"S01"	1.07075847437956	"IS01"
"KCNJ15"	"KCNJ15"	1.06905229415719	-0.459242125068101	-0.644150676554218	-0.163016585830912	"S01"	1.06905229415719	"IS01"
"ALOX5"	"ALOX5"	1.06787820287873	-0.458066656588006	-0.149956014466044	-0.769307258346396	"S01"	1.06787820287873	"IS01"
"COL24A1"	"COL24A1"	1.06759457440168	-1.17074338999783	0.204025495230935	-0.378479565893292	"S01"	1.06759457440168	"IS01"
"AQP9"	"AQP9"	1.0675755649641	-0.86957677283642	-0.779487444978662	0.480093197383286	"S01"	1.0675755649641	"IS01"
