"cHL04"	"cHL05"	"cHL06"	"cHL10"	"cHL11"	"cHL15"	"cHL17"	"cHL20"	"cHL22"	"cHL29"	"cHL32"	"cHL35"	"cHL36"	"cHL39"	"cHL40"	"cHL41"	"cHL42"	"cHL45"	"cHL46"	"cHL49"	"cHL52"	"cHL53"	"cHL54"	"cHL56"	"cHL57"	"cHL58"	"cHL62"	"cHL63"	"cHL69"	"cHL70"	"cHL71"	"cHL72"	"cHL73"	"cHL78"	"HL002"	"HL004"	"HL006"	"HL009"	"HL013"	"HL031"	"HL359"	"HL363"	"HL382"	"HL383"	"HL391"	"HL417"	"cHL139"	"cHL144"	"cHL146"	"cHL147"	"cHL148"	"cHL149"	"cHL156"	"cHL158"	"cHL165"	"cHL166"	"cHL169"	"cHL174"	"cHL175"	"cHL100"	"cHL101"	"cHL102"	"cHL103"	"cHL104"	"cHL110"	"cHL111"	"cHL113"	"cHL114"	"cHL117"	"cHL120"	"cHL121"	"cHL43"	"cHL61"	"cHL64"	"cHL67"	"cHL74"	"cHL77"	"cHL90"	"cHL92"	"HL347"	"HL353"	"HL357"	"HL360"	"HL368"	"HL370"	"HL376"	"HL378"	"HL387"	"cHL124"	"cHL151"	"cHL154"	"cHL168"	"cHL170"	"cHL176"	"cHL178"
"RBM7"	-0.320098754315816	1.26896575282174	-0.934756526263567	-1.21534168959723	0.0322544692227213	-1.00246109722866	0.074440517864924	1.66905370191194	0.256067657260158	-0.999414224593183	-0.424510361327971	-1.21832361275185	0.225829397507675	-0.162311203834846	-1.27068634959279	1.42814996402321	-0.121901718523293	-1.96261668141176	0.144983622475443	-1.27591459656947	1.3863571508425	-0.118478637630733	-0.626269361847247	1.5512287740545	-0.625036373889404	-0.59593389469577	0.437842241713443	0.353900381924657	-1.03875366935392	-0.936485632731572	-0.802781776577518	0.308600989196242	0.750216009947506	-1.40872410679458	1.35775856795217	0.183855150693242	0.423898674169107	1.2644280604386	1.03367050868809	0.262241387218896	1.33454456127816	0.371648038110089	-0.779554618021878	-1.58733125972655	-0.96650408990324	0.854747771751552	1.07472048747311	-1.75143442374109	-0.651023432680602	1.32583507819784	-0.637154216245071	-0.771961521515395	1.12145861290619	0.206543578711824	-0.843774224610572	0.310687927624772	-0.800166557191703	1.01056047983077	-1.17272962554955	1.29513295081931	1.77473672636029	0.148905878953975	1.01118230203969	1.0535286682486	2.29506898361915	-0.303620044944745	-2.16018550142488	1.184429221638	1.15791395776235	0.49870748548581	0.213815810283708	0.912050297567925	1.14712169476649	0.126387363465834	0.352894128301347	-0.918965551713786	0.275635195501388	0.112541198521707	0.192104451833693	0.0856981423217687	-0.923497253553269	1.06626338923608	0.359768599700011	1.09062910857787	1.3693059216897	1.1841098666292	0.920348712155246	-1.08037210364652	-1.04964085451511	-0.567380471033625	-1.83938477779473	0.67546470138342	-0.00916289945421671	0.489084002396656	1.09214548277893
"FTCDNL1"	-1.00151100994068	-0.973093697686837	0.169140858239852	1.47319185180305	1.11047064688965	0.357300233559872	-0.492136648068318	1.26444510551169	-0.96043261638695	-0.596857822564921	-0.995203734019309	1.22662903225854	0.17663041636289	-0.375949464716422	1.22839649715947	0.257648935067986	-0.966995001965605	0.683038268415528	-0.0880271500639231	1.06872437897087	-1.19104244085379	-0.905115272202738	0.234938032734815	0.959354435161521	1.04967745300841	1.01937529574425	0.477675986842749	0.641518181122386	1.10841720652205	0.807667400889208	-0.834766970651009	1.28901255786744	0.100036797169422	0.00476808631206993	0.903975184659811	-0.430252294744605	-1.30738004627384	0.766793251163219	1.13120290381815	-1.03405473401595	-0.793461901706457	0.578308828006798	-0.0182537110418151	0.230761016669859	1.26897151639047	0.639977305700155	1.10573133551159	-0.626254678031381	1.07637606373802	0.167456447646315	1.11844514633839	-0.264379621661629	-1.41193414130153	0.438288658987052	-1.03412293880988	0.0949458559583174	-1.06041252282115	-0.0710315963610649	-0.10103836304455	-0.0295428736167746	-1.59316975759628	-1.08461925009349	-0.241439752946905	0.152808268622879	0.572347220325858	1.10483002890299	1.17820956515538	-0.692692393413438	-1.52155306248081	1.46790027194684	1.03165596398116	0.839244061048817	1.03063062440987	1.26196104581576	1.11954560382871	-0.434438572974727	1.45177937877077	-0.280497098742804	-1.58221606730406	0.403726105199202	1.15781138237758	-0.204372556829947	1.09999658667648	1.07892773164345	-0.107933905028096	-0.327483815195251	1.13468169963931	1.35791103386411	1.12279042753274	1.27099907672778	-0.206925262218649	0.749293538106884	0.912766403322113	-0.939118366580536	0.702737101454698
"MAFG"	0.582496635916477	0.696182182015879	-0.774170340689988	1.63786396009429	-0.0166500914615109	1.03625074541575	1.28473293406077	1.39445374202088	1.20811065313725	0.461554111545955	1.22911707629596	1.18467370344559	0.907395036225738	1.32121440437882	1.22400233428127	-0.5437494896004	-0.276089687841808	1.58265023197576	1.45576856544066	0.607921591919615	-1.04652753382967	-0.194063610478076	0.300564543038349	0.314345428332359	1.27498254305372	1.23017303579337	0.664856891828579	-0.871504402340577	0.792828095750546	0.164741465459221	1.38857996864901	-0.104506425620212	1.20822859743551	0.12667716632799	-0.577273070289812	0.068614947225455	-0.305042619493702	1.40860129348424	-0.927765031825322	0.136431458609454	0.945956879694152	1.2839509230296	-0.458362774741313	1.11890973849369	0.487697285073719	-1.01830284389609	1.14834561927842	-0.858765161112089	-1.20852336632024	-0.964347797521904	-0.420176478162975	-0.489460322443145	-0.115058101948739	-1.34103083697608	-1.15600160255574	-1.80435622879006	0.103437721329573	-1.48350533173139	0.675203730125848	-1.06519881798451	1.12180434903571	-1.07713022233269	0.899107498259423	1.33129295569347	0.458476123053078	1.19919872717103	1.1471436815344	1.14785741680789	0.768067056783474	1.30800610444652	-1.22338015049543	0.334484712616487	-1.26640594535859	1.71738102264052	0.606722055898896	-0.0326482914817516	1.3761295722714	1.2540285196277	1.52337182918831	0.052234202544627	1.18254385038405	0.65858700524239	0.908513586014415	0.0954151312743658	1.16634646593991	1.22815002064455	-0.937660849190532	-0.59986994513191	0.49779019551427	-0.372317018133693	0.957152207098147	-0.309282581142223	-0.498555421565472	-0.788918817409128	-1.86393521023023
"FADS1"	0.166612403969266	-1.01105984341092	0.423844573564298	0.395297664985968	0.9563876402514	0.698569094930959	0.788107010161085	1.28093219621702	0.211204887631616	-0.720960065155651	0.207672533430556	-1.02733187874001	0.573421167837436	0.464620947693322	1.10418527849687	-1.7414335608718	0.700127711050945	1.08753454412581	1.52175585185581	1.03624788536438	-0.174885064554218	-0.201375746479268	0.0418187283133769	0.372144092369874	0.75135662311154	-0.105994260978637	-0.108497474899793	0.452166033539792	0.890956473024846	-2.37898177080923	-0.834004633851179	0.973640418091961	0.0773451025356559	-1.51707025100091	0.893125661511387	-0.21653171399736	0.346006378089229	0.32816205517589	0.808397661314329	1.08264982157483	-0.0607907564177903	-1.82580781349214	0.392496352239907	1.25965644620126	1.30876902306047	0.528535274186377	-0.438100538910191	-0.324887388007628	-1.37896974163375	-2.64456242748146	0.332565460465096	0.200256750349844	0.553409641287199	-2.09322342273714	0.841755984950441	-0.242901040083014	0.141885755574069	-0.682893698150129	0.0388524492572331	1.06892978478959	1.085141527491	0.904612145401688	0.728540419708647	0.433045665055901	-0.258113423630434	1.01958713387424	-0.610220995584943	-0.192777888342353	-0.270706555021256	-0.130503528642328	-2.33033087766291	1.11241184405708	1.30738468428989	0.263394867888874	1.22531264440663	1.05326445249393	1.78249737332032	0.853438197333725	0.142202895935542	-0.557015567478864	-0.878243276194929	1.61504634860661	-0.573626558495416	1.02221306312072	0.884302601384076	1.33794190277846	0.302990079383458	-0.451615579159881	1.60543750019626	1.11746324292317	-0.487973186921713	-0.652785196810196	0.306186690595088	0.24369268573671	-1.16186471081752
"SNX15"	0.780935442476671	-0.597830976837509	1.72024754661748	-0.765362887625849	1.18060139401544	-0.204769330006642	1.54205958332356	-1.94194638880014	0.718641538680699	1.82559382455269	-1.12168360548142	0.954389784315662	-0.357979952461135	0.528455357832146	0.481439352320458	-0.342111829889879	0.630922206688267	-1.2455344095255	-0.223800612778364	-0.313875883018439	-0.549733242930954	-0.815610148707715	-0.0202412776941459	-0.43790649254512	0.820711514937956	-0.695273001892569	-0.403585886765659	0.220791162958607	-0.597164582289252	1.5040679271632	-0.291237287089514	-0.496645187535022	-0.441960208805486	-1.40009123562709	0.697199785648565	1.7262189983242	-0.173776289340833	0.693820088585431	1.50924638723877	1.22380506665625	0.888534279285221	1.63055108252372	-0.859575003500241	-0.207124212011961	-0.439424269645369	0.50253946569655	0.573017461308104	1.23933443913596	-1.05048096588092	-0.484300332476099	0.32080844609543	0.655149986751993	-0.405450874577933	0.350023437181377	1.53095448152164	0.932188519849566	0.927194708789718	0.649482782627201	-0.306785815888848	2.22359958766065	-0.513450329676369	0.618586519743999	-0.181188884461022	0.00690853951738793	2.17447314609489	2.03706383169122	-0.72085213193618	1.8303152695797	-0.740504117343436	-0.104146163811987	-0.57798720821365	-1.04038322013644	0.0339436218504661	1.67124866435517	0.874764588755079	-0.360382950314789	2.42923917064282	1.98960953782506	-1.0419338158985	0.191270270622044	-0.357073933652834	-0.382276956391402	-0.674823206009217	0.1542395646189	1.0647482630374	0.0163059829213796	-0.642343445593696	-1.01366766498558	-0.373916592471831	0.303408140680549	0.280491509921317	1.14570965525182	1.23268411842145	0.529307530191245	0.722918413458003
"EMC1"	0.273505490291014	-0.0457972760732365	1.33262908708387	-0.370969182099926	-1.25617786693468	-0.56857587108314	-0.875207540524958	2.03917766875268	-0.313655377360311	-1.08787917220857	-1.22608157369152	1.34435230990376	-0.791309833699748	1.17735119397139	-0.303108041313518	-0.816095569412375	1.05175424937024	0.193010649356887	-1.01352035269152	1.24114714804333	-0.988556554568221	-0.518364283026453	-0.540063705075262	0.4239344487593	0.437714260809015	-0.335983096125205	-0.387122809653506	0.0425731504277101	0.158244951526025	-0.863549963465901	0.00201384888274923	-1.07293111670031	-1.2068031012999	1.43587359906362	1.28810933206427	-1.03392495330122	-0.817862301842405	-0.345710069888966	0.957192911625592	0.366907902815322	-0.960683277673602	-1.23792827460555	-0.650147466583229	0.123001513032407	-0.730741869750994	-0.736400015497587	0.777930987339746	-1.31582790344897	-0.285130376622035	0.532177954758308	0.0217931604701311	0.181894485003132	0.0557774368929496	-1.00167858802866	-0.707453911183679	1.54256399253975	-1.09603746020923	0.203210382361793	1.3668275325606	1.36393966516209	1.45082296499453	1.29133090427324	1.40826088481662	0.439403934605504	0.385696718754223	1.04748281354653	-1.24809978957987	0.0850858235379261	1.03326532010931	1.4406084114847	1.14120726250037	-1.11790256157687	-1.25505739546724	-0.932155341001033	-1.04080782671985	-1.19283405245951	-1.29843072694258	1.40682159662267	1.8050690249165	0.14640354762072	1.37322329967587	1.35543515376822	-1.31454998153687	0.458274564568672	-0.302258953727753	1.17211599148793	-0.824803490740772	0.0279828161439888	1.18151154587663	1.29363069080283	1.34717101273065	-0.00221854835378409	-0.777484729275674	1.19849439867785	0.253270073947316
"ANKHD1.EIF4EBP3"	0.901195029858827	-0.996851170546447	-0.604534233676875	-1.22874249056064	-1.14491438993364	-0.397948377596156	-0.0711397154809798	-1.3389220763138	1.27757700344888	-0.994835563395533	0.657340987648892	0.461383706937746	-0.476180660088037	-1.1204815959283	-1.05905090302534	-0.485778891758639	1.48955214271384	-0.379951614551963	-0.334451182318457	1.05520569994419	-1.28114036107654	-0.147940052761407	-0.28324088043575	0.207144486823465	-0.115031952304331	-0.66949272845295	-0.880656249164705	-0.571018308541637	-0.144411010934422	-0.984594070537611	1.2300094625375	1.32862961611095	-1.38028460914446	-0.383363934286423	1.43886694934454	-0.946624794159871	-0.582275509638422	0.167805022061649	0.559141165661925	1.17002058126402	1.35339241983474	-0.68509017885889	1.62680912325365	0.938028393039349	-0.0334553668564933	0.439001913283498	-0.487939338556576	0.858297263180786	-1.08607608392669	-0.375400971047609	0.757929259306697	-0.937534776788305	0.385309204179449	-1.07854739240997	-1.01765400720535	-1.56711586770768	-1.54034116894261	0.016963544240368	-1.21915773133649	1.697146395209	1.50378350598863	-0.403771415255227	-0.22967821808292	1.32576941327491	-0.807161407207074	-0.896016229241721	-1.18690605630337	-0.824720823170624	1.37869944245817	1.48148871899905	-0.952766452096383	-1.05853403840687	0.176383074164771	0.0635763675002391	-0.332637208845634	0.31035380404215	1.61849413220343	1.46339443132858	1.42224486225258	1.02636101309632	-0.240661633066264	1.92076247891623	1.3488908588977	1.53583627889826	1.0149768240861	1.1270967751928	0.816521299764832	1.1041551479691	0.47455672059603	-1.36205353307835	0.277555173737248	-0.739236891641021	-0.695000370241667	-0.33881158037772	-0.222042826536365
"YEATS2"	-0.333297229277988	-0.631076582088082	-0.615492390803107	-0.646140449602221	1.12601297477512	-1.26424098806882	-0.220895091354247	-0.458118369922928	1.58847603681536	-0.440278323093864	1.62443919604262	-1.47578678680436	0.545852344064041	-0.507896327215296	-0.346676289902457	-0.0122237428047684	0.211343373237099	-0.231517639189257	-0.315023251807907	0.879119977441336	-0.665481483163094	-1.44425526854331	-0.4975993095154	0.73656310428997	-0.656196762910349	-0.409270198950756	0.421475457723902	-1.19317380081982	-0.0611251621336408	0.86399523774821	1.77436071194196	1.42652533596352	2.41746958790685	2.64276142166403	0.570485347924767	1.69447972597721	0.0884348727609554	-0.602276970761199	-0.602067040892278	-0.649532106808811	-1.02313641989279	0.595204095030413	0.683476540652548	1.74776966579156	1.05040890557979	-1.44144093710728	1.55154630230566	-0.344042626991401	-0.468614925833405	-0.75082292166062	-0.489224469431758	-1.06705297244747	-0.222748826901374	-0.290474263274182	-1.07801801038513	-0.742184407529351	-0.0646407357152808	-0.664055961967078	0.770644959960528	-1.25385277815371	-0.611785314308245	0.930229094238015	-0.429647700197998	1.69629431863468	-0.452154865299064	2.29015638596412	0.714482096335804	-0.408292132857752	-0.298400079790249	0.989837330334313	1.9226518021588	-0.691485910889263	-1.04545390008809	1.05769333466217	0.121760695425412	-0.379565340724498	0.736746753863375	-0.623063744325709	-0.834446846108262	-0.40670005739576	0.924240710008076	0.965817814809348	1.91041952033784	1.99455074710492	2.38612146195851	0.932471025233859	-0.575384410530034	1.36392878102751	1.98368479005145	-0.00824597488447231	-0.363477003708656	-0.392201359241765	-0.326284560100753	-0.335243012642109	-0.731169187230387
"LIN7C"	0.117180198489084	-0.131483803246428	-0.471946873583927	-1.39208998281846	-0.473608088119695	-0.00897764613858965	-0.0565447555217266	0.586975516075925	0.175756504900808	-0.293389457115524	-0.412794116460823	-0.116055012293209	-0.417134948741417	-0.585209058833411	-0.5717990623132	1.29286290169574	0.95367628808975	-1.31796415939874	0.394398301190019	-0.236770021269373	1.33194007519894	0.208358570201299	-0.308379915678419	1.14745069920746	-0.336652508086915	-0.839229450305259	1.07318072329045	-0.346662558452251	-0.170526526166004	-0.107777616464982	-0.258404599583592	-0.287049872922067	-0.555846604088757	-0.490002804207751	1.07729934395699	-1.19398450888568	1.05822546218813	-0.68641959329545	-1.05295922154064	-0.0716569774826904	0.559176854402294	-0.154144685795494	1.69890484057062	1.14762539899804	-1.16789204681722	-1.1584741930422	0.0958381505551164	-1.37083222760112	-0.551411247050145	-1.1622017520159	-0.511013959406309	-1.17786006184554	-1.33673005969274	-1.13213004630805	-1.16726270242921	-0.227630620756197	-0.402957851913265	-1.19080658288588	-1.14836236276683	2.05290296281641	1.17611198675918	0.998521848872481	0.881933391231096	0.350685437574875	0.303630202689964	0.581233202635254	0.279667567825774	1.1288008312659	-0.0637627618193138	0.919853461856412	2.08137930298615	-0.430325049215165	-0.285949522706789	-0.0205278975212155	-0.981766905038681	1.34586891666332	-0.442312221297356	0.861367855714775	-0.407444142086262	-0.455184563935175	1.49316664420939	1.27516463507014	1.32108883518858	-0.29730410262381	2.09175611313707	0.986394594332212	1.28016072881296	0.955403733054329	-0.37078636615708	-1.26267910870978	-0.352696508365931	-1.38096066586757	-1.34939026738018	-1.10507658434714	-0.509412586348625
"PRELID1"	-0.299897594589138	-1.06022901707816	-0.0506296842412928	1.3199249729726	-0.12057528058674	0.589972461009716	-0.19202260864933	-1.17325493600269	-0.239955936565038	0.947909568022853	-0.641713409998988	0.020566757887809	1.03728301153956	0.050958347451797	1.84863370347928	-0.474718876052881	-0.321494335618843	1.08600437893215	0.133713885364653	-0.537974349124287	-0.86105851681344	-1.21104266113209	-0.355831877727371	0.0360103094348468	1.44974124481557	1.53414685301354	1.53188409436167	-0.503479579606526	-0.630520984151415	0.920981542327326	1.66580489131999	-0.682322643461742	-0.959128338157548	1.83847450384344	-0.720335750681579	0.110384195747772	-0.466096046970361	1.03214499311695	1.49231731606697	-0.63475160568305	-1.14980869845682	-0.642864968719233	-0.791163719657476	1.22840841533533	1.24910285183979	-0.0362770528974389	0.440981816445842	0.0570546966643436	0.401409959522803	-0.339151353565817	0.331704551776942	1.32151906981998	-0.785028998507587	-1.14529469402899	0.981248734575131	-0.896678733207046	1.7362720389432	1.22201372789315	1.58814357106661	0.46338704135511	-1.06933029183557	1.32337018950057	1.77171889099961	-1.34187800451504	-0.194840344710978	0.810438448824603	-0.568189045145848	-0.962884640690323	1.21311783452893	1.57139117811239	0.570892168739397	0.291918928629254	0.0560018247267854	1.40404276037142	1.07799788743735	-0.40786604808934	-0.687806445249259	-0.522517927179998	1.01754458345922	0.945493859128169	0.785294910899556	0.286777681828319	-0.925458903007409	1.53923968679362	0.309460567980607	-0.889228326102161	0.201261875961891	0.881733570650827	-0.0624026083758546	1.14104329568002	0.181097635641722	1.60234852559645	1.02608923144795	0.827765339999246	-1.02076525663571
"PTPN9"	-1.33205321152761	-0.266986839656224	-0.397981385840984	-0.479389911466548	-0.370733850206565	1.18338355674556	-1.30356809353893	1.51950906931953	0.169181519707333	0.0523836906776548	-0.454868022788383	1.18416684749746	1.17499138117796	1.11835459379191	1.07383556255912	1.04394995673124	1.27095795095873	-0.120022960171376	-0.990535698119911	1.27930030137849	-1.21182561220916	-0.147898812756224	0.167676144300311	1.02700527902047	1.17688957704481	1.1913804120263	0.949814756538558	1.15270216450551	-1.2959273832608	-0.98691365929433	-0.25192598403034	-0.194463269776548	-1.19532823558912	-1.0456678872206	0.469565785054835	0.0931796730663056	1.24426720576271	-1.00694568448545	0.44689622527315	-0.85705764613341	0.214589540560835	1.30904411839784	0.376191261397386	1.07193777826673	0.275342822464137	-0.980095782590182	-0.217814322681908	-1.16370405451743	-0.240935521762317	-0.310645982113132	-1.23878373574102	0.237358829319458	-0.922005848119271	-0.402148794296316	-0.410881318219105	1.17781996529094	-1.36459783431911	-0.263249353505228	1.21689374940982	1.22898930861425	1.12582021935825	1.47445933736076	-0.798469855150469	-1.13205156775233	-1.23961686930019	-1.32306357874733	-0.526310204311727	1.80777982680897	-0.654394365461703	-0.187609636317145	-1.14178293073635	1.07113872908282	0.47038716386899	0.672250318505254	1.02394367415686	1.34471283870593	-1.07426388702285	1.15226019960621	1.28819185063368	0.362426153575529	-1.10268661304744	0.852924332737793	1.34077753960355	1.12113440551043	1.20424237759467	0.373732556742158	1.144642101222	1.32348050035312	1.47781996398435	0.224740405703026	1.11726723366959	-0.21170742103443	-0.58826497524397	-0.475897544830945	-0.335767614130717
"SH2B3"	0.167266828977389	0.885785169160391	-0.39291686914529	1.50478267948378	1.04917235638519	1.31423471867467	0.960249339583123	1.62442919463323	-1.72400024492874	-0.48149409848904	-0.0880390448183245	0.246316463942463	0.536160797400133	0.873055269791658	-0.745824873577021	-0.182684167547972	0.635891371851011	1.1049593970679	0.543094414192786	0.272080019408059	0.862665350781877	0.850586030076512	0.507435424598108	-0.617981948983079	-0.367996788539581	-0.416112061768038	-0.0466734017825763	-1.93301824581162	-1.49470722571991	0.86379935013816	0.72629433881118	0.613014827416967	-1.37242677964972	2.33309562066657	0.227303052323008	1.28719070038059	0.0737704849767956	-0.670344109162848	0.46782933428254	0.0783464849427285	-0.595283557670503	0.679222067628186	0.496908513530894	1.97301484895815	-0.908763257522484	-1.84718140185918	0.264221531245598	-0.905885770854933	-0.323467979503478	0.179060875826917	0.220114041753881	-1.22303083620466	-0.399742829756239	0.142417614063246	-0.315453728074197	0.246389867876384	-0.594721288774597	0.131997192014363	-0.162867551554723	-0.794772107355181	0.198343135128929	1.07592089163175	-0.823726869069671	1.42686472713704	-0.230754993655143	0.356914066383	-1.17457162707143	0.778773695413999	-1.14119071651212	-0.514812666390317	-0.898869339601691	1.4672529802059	-0.792050806235935	1.6641394159344	1.11815909339215	0.590268544616566	0.110515538095314	1.20365132370333	1.8332886284713	1.46241685511551	0.423703144974137	0.426911400618538	0.278530462119286	1.73851318206304	1.41628060249863	0.197882822525427	0.505984438692476	-0.398959402654977	0.553736061539597	-1.02889471153932	-0.893289608730563	-0.127402641426482	0.623476073778196	1.09299788538269	0.664819953116123
"TAPBP"	0.593903563821869	-1.80902691035936	0.187178766053825	1.07347126810031	-0.428433424900153	0.929139649457069	-1.43373515544294	-1.00983759389887	0.128684851663172	-1.57608459413568	-0.209940632478524	-0.194069278327205	0.575886925968601	0.472716119712232	1.00545803393873	-0.167996016158888	-0.0941783131366182	0.804992315786478	0.195778354969738	1.05245398900735	-1.97331045651278	1.05181304842595	0.256874756432221	0.426303682080854	0.333384044228921	0.660837222276965	-1.59594571347811	0.756818132505354	-1.50648989860515	0.545337397994472	0.758316888097548	-0.674870628041657	-1.75453730668944	1.13405029417333	-1.25268086246923	0.205914814298988	-1.45693675316285	0.811786769651515	1.09015988340956	0.525178929807425	-0.398246681498677	0.860381954305416	0.200385208417692	-0.1604616795192	1.12889531145018	0.495242476158679	-1.38224863332899	-1.88683081145508	-1.49938824833804	0.660911761271264	-0.276054617457783	0.849758430755031	0.507910475637599	-1.33009983909293	1.13579540454318	-1.89447983892995	0.762443754930554	0.972452155387186	0.885304439280063	0.018128413597494	-1.18977066437036	0.806815386039886	0.0835647899871402	-1.14132556290303	-0.361198309530934	0.558066331761622	-1.4629408754394	0.745197717419461	0.648876487666472	0.496314095415999	0.854945400299719	0.909587181375591	0.685979830050155	0.924971511646946	0.731911796145446	1.09082353838451	-1.99120765838331	0.697847347726885	-1.33269699717552	0.755980985285637	-1.55634372607619	0.764769279417699	0.523534857121829	0.814732045649406	1.20966667470125	0.575723702939866	0.28811719816319	0.937658704984066	0.660439723790632	1.13355547021212	0.923077700689135	0.921237127022965	1.20039622674475	0.786519190772307	0.573810463002755
"NBN"	0.801200913130806	1.19293248011746	1.52813694078624	-0.717521721658071	0.542479575252992	-1.20741561632906	-0.0722281510511866	0.0772002298400894	-0.966376740218556	-0.0312999318980156	-0.737252720470574	-0.323867821521511	1.37864982884876	0.91611474223237	-0.0657029591623199	-0.049350920765054	0.373642652409635	-0.209450752515064	0.564789506722176	2.17796519089803	0.208119647891606	-0.490300279296799	-0.0665593159288519	0.658826553289472	1.03337088670659	-0.645301931281256	0.735950077088311	0.0737901828695579	0.867144582004195	0.42549984789339	2.45575401588447	-0.249349355739339	0.791737433280141	0.765369137209098	0.531299513234783	1.71304360393338	-0.552730410423415	1.00416526056749	-0.0439760239240125	-1.46836347174637	-0.394950820774763	-0.290132582404369	-0.0309829871719269	1.65866900146164	0.294037154747184	-2.35108963165417	0.881526464315724	-1.7088021896677	0.783857711087513	-0.186592702140496	-2.22655299913361	0.182659016071687	0.114977270549349	-0.510633882198386	-0.759242169005367	-1.13619620902124	0.420950951251025	0.180500595516071	-1.11161306960721	-0.107490722798123	0.860743485936873	-0.270037482916403	-0.879355522765819	1.21610106573609	-0.35218243108165	0.29738754028441	0.612928405128113	-0.415539375326816	0.000300689503967011	0.353730629734757	0.144423516284125	0.156787377453548	0.27895263091407	0.64721863294284	-0.55283485323451	0.646301191287886	1.01017685500501	2.26894382817629	0.199041378371743	-0.0610431469527622	0.654562999130229	0.861836526640308	-0.663006100284353	0.285204197050085	2.22748681365801	0.470319483030731	-0.374999265363208	1.24568905300092	-0.174573674994988	-0.957229085318451	-0.487011906703336	1.5611386765917	-0.00627417206784883	-0.0998355036668072	1.68506334608977
"NUS1"	0.552373143258654	0.150372020407262	-0.558318674265588	-0.264300573101268	-1.41246461555248	-0.758612923760702	0.49442732675668	1.01745098957413	0.348286030776268	0.113136185803267	0.519641830692843	-0.349249646038194	-0.56712523324785	0.255483536294856	-0.644111575762438	0.685846708054864	0.887299138819811	-1.54272965637203	0.305530709392832	0.261977754897648	-0.449083722957371	1.17174593496116	-0.495357097403255	1.00352334088617	-0.824098409049774	0.970505355107732	0.747527727614287	-1.02531909184823	0.231772842254176	0.288919034101311	0.520774920819354	-0.249270093458998	-0.643115297929712	-1.52399670526191	0.487858135098201	1.16263880529667	0.274491944668375	0.375441850041939	-0.293277649057483	0.396815120556232	0.421800595448218	1.39264887342606	0.616702051449406	0.590287223106711	0.966597545547374	-0.960817755907817	1.23909061592972	-1.57310309383995	-1.13927574293476	-1.05871864545041	-0.876471617091619	0.498105964169507	-1.21139636749805	-1.34196301665093	-1.55613948328385	-0.0241194085833993	-0.899007566718456	-0.921918469970657	-1.05045799907328	1.16799819388771	0.295261361918742	-0.291927098410625	0.898342236591409	0.910258120573227	1.23759872563506	-0.998022271314854	0.401833674265709	1.04976631229352	1.23891223565377	-0.671242232522883	0.194439679038989	1.32465172234585	0.562669847638746	-0.863723015552976	0.337699883488295	0.960747012307027	-0.718929566419043	1.24754615572205	2.04960796031732	0.298734813648395	0.453917509267176	1.19576839766933	0.335745731520142	1.18652848353828	1.33608331604726	1.04796149000204	1.23125404945962	1.31955044920571	0.0277742396631547	-0.995470363605161	-1.1482337427434	-1.03917181034027	-1.42460061409823	-1.14474547342609	-0.741651054708532
"AP3S1"	0.0308453160903896	1.26082556532537	0.308455234242739	-1.11132012002646	-0.53803231054617	-1.08374348045108	0.422413579354172	1.4756821161529	-0.24968603981689	-0.0664460562438871	1.20496631441797	1.15208977048885	-0.129796767228328	-0.89452213338713	0.726212724781938	1.02005385684656	0.257159247982222	-0.796049269377836	1.0267944128918	-0.729545797672377	-0.249266256470158	-0.0402194258963769	0.192439446611782	0.849447078306598	1.13308551215885	-0.913453048419219	0.281564366439896	-0.912376223365797	0.601822828153362	-0.63083015119391	1.24170996485154	-0.0455330056531305	1.31127672502932	0.103447624540487	1.02621309160301	-0.772702905833018	1.16802122469215	-0.610825103202809	0.0584299872948376	0.672732821612203	0.125880115766682	1.31063838988925	1.37926680186463	-0.079963707749251	-0.381606762064043	-0.242347423300863	1.08090800877344	1.0219570983811	1.04530498497475	-1.15763558824117	-1.12886881381852	0.273492422814052	-0.505417867133682	-1.36303341142062	-1.3135508212051	1.0154195259506	-1.35977357610446	0.550800223530635	-0.976895768868726	1.22977513349334	1.04929858174147	0.165444124628756	0.398981666588608	1.1849621173463	1.14990662116361	-0.81791571143292	0.0210368406912268	1.70240649893466	-1.01362487960845	1.478785187574	1.04100741434307	1.09018872565607	1.21010844445346	-1.04794069270126	-0.234122038420878	1.24768083106577	-1.47055977484732	1.58408078530242	-0.173005884368715	0.688578093201515	0.17387381827865	1.28077794504879	1.34519205444663	0.77542208024797	1.34547941643117	1.092543600047	1.09423320650824	-1.42599989122149	-0.0563544098656635	-0.813395217475072	-1.19955428821117	-0.95986957702899	0.113028148425986	0.0194227888245216	-1.01184430223804
